image_urls,chip_info
['http://themogh.org/cg_pix/nv/147710.jpg'],"CG147710 Obsolete Issued: 1980s Added: 2015-07-28 Last Update: 2017-04-15 Color: Red Inserts: 3 Blue Mold: H&C (LCV) Inlay: HS Gold Catalog#: NotInTCR Contributed by: Alex Cilento Like CG118659, but the same on both sides Show"
"['http://themogh.org/cg_pix/nv/163659.jpg', 'http://themogh.org/cg_pix/nv/163659a.jpg']",CG163659 Obsolete Denom: 25¢ Issued: 1980s Added: 2016-05-28 Last Update: 2017-04-15 Color: Brown Mold: Nevada Inlay: HS Gold Catalog#: E4966 Contributed by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/118658.jpg', 'http://themogh.org/cg_pix/nv/118658a.jpg']",CG118658 Obsolete Denom: $1 Issued: 1980s Added: 2013-12-08 Last Update: 2017-04-15 Color: Blue Mold: H&C (LCV) Inlay: HS-Gold Logo: DWA Catalog#: V2332 Contributed by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/26341.jpg', 'http://themogh.org/cg_pix/nv/26341a.jpg']",CG026341 Obsolete Denom: $1 Issued: 1980s Added: 2010-11-28 Last Update: 2017-04-15 Color: Navy Blue Mold: Nevada Inlay: HS-Gold Logo: DWA Catalog#: E0348 Contributed by: Luke Rapley Show
"['http://themogh.org/cg_pix/nv/200671.jpg', 'http://themogh.org/cg_pix/nv/200671a.jpg']",CG200671 Obsolete Denom: $1 Issued: 1980s Added: 2018-05-06 Color: Navy Blue Mold: Nevada Inlay: HS-Gold Logo: DWA Catalog#: NotInTCR Contributed by: Gene Trimble Show
"['http://themogh.org/cg_pix/nv/118659.jpg', 'http://themogh.org/cg_pix/nv/118659a.jpg']",CG118659 Obsolete Denom: $5 Issued: 1980s Added: 2013-12-08 Last Update: 2017-04-15 Color: Red Inserts: 3 Blue Mold: H&C (LCV) Inlay: HS Gold Catalog#: NotInTCR Contributed by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/200459.jpg', 'http://themogh.org/cg_pix/nv/200459a.jpg']",CG200459 Obsolete Denom: $5 Issued: 1980s Added: 2018-05-04 Last Update: 2022-01-22 Color: Orange Mold: Nevada Inlay: HS Gold Catalog#: E0349 Contributed by: Gene Trimble Updated by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/247148.jpg', 'http://themogh.org/cg_pix/nv/247148a.jpg']",CG247148 Obsolete Denom: $20 Added: 2020-07-17 Last Update: 2020-11-23 Color: Green Mold: Nevada Inlay: HS-Gold Logo: DWA Catalog#: TCR# V2333 Contributed by: Fred Hempel Show
"['http://themogh.org/cg_pix/nv/147711.jpg', 'http://themogh.org/cg_pix/nv/147711a.jpg']",CG147711 Obsolete Denom: $25 Issued: 1980s Added: 2015-07-28 Last Update: 2017-04-15 Color: Green Inserts: 3 Purple Mold: H&C (LCV) Inlay: HS Gold Catalog#: D0767 Contributed by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/152309.jpg', 'http://themogh.org/cg_pix/nv/152309a.jpg']",CG152309 Obsolete Denom: 25 Issued: 1980s Added: 2015-10-28 Last Update: 2020-11-23 Color: Green Mold: Nevada Inlay: HS Gold Catalog#: Not in TCR Contributed by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/147712.jpg', 'http://themogh.org/cg_pix/nv/147712a.jpg']",CG147712 Obsolete Denom: $100 Issued: 1980s Added: 2015-07-28 Last Update: 2017-04-15 Color: Black Inserts: 3 Blue Mold: H&C (LCV) Inlay: HS Gold Catalog#: NotInTCR Contributed by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/147713.jpg', 'http://themogh.org/cg_pix/nv/147713a.jpg']",CG147713 Obsolete Denom: $500 Issued: 1980s Added: 2015-07-28 Last Update: 2017-04-15 Color: Beige Mold: Nevada Inlay: HS Gold Catalog#: E4966 Contributed by: Alex Cilento Show
[],
