image_urls,chip_info
['http://themogh.org/cg_pix/nv/43647.jpg'],CG043647 Current Series: 2 Denom: 50¢ Issued: 1997 Added: 2011-09-05 Last Update: 2019-09-22 Color: Hot Pink Mold: H&C (RHC) Inlay: HS-Gold Catalog#: N9437 Contributed by: Steve Millett CG043647 - Hot Pink - Shown CG108347 - Hot Pink Notched Show
['http://themogh.org/cg_pix/nv/43648.jpg'],CG043648 Current Denom: 50¢ Issued: 2005 Added: 2011-09-05 Last Update: 2019-09-22 Color: Hot Pink Mold: Sun Inlay: HS-Gold Catalog#: E5621 Contributed by: Steve Millett Show
['http://themogh.org/cg_pix/nv/152147.jpg'],CG152147 Obsolete Denom: 50¢ Issued: 2015 Added: 2015-10-25 Last Update: 2022-09-15 Color: Hot Pink Mold: House Inlay: HS Gold Catalog#: D2027 Contributed by: Ross Poppel Show
['http://themogh.org/cg_pix/nv/003109.jpg'],CG003109 Obsolete Denom: $1 Issued: 1997 Last Update: 2018-02-16 Color: White Inserts: 2-Purple 2-Yellow Mold: H&C (RHC) Inlay: OOR-Multi-WG Logo: Palm Trees Catalog#: N9438 Contributed by: Greg Susong Updated by: Ross Poppel Show
['http://themogh.org/cg_pix/nv/019599.jpg'],CG019599 Current Denom: $1 Issued: 2005 Last Update: 2019-09-22 Color: White Inserts: 2-Purple 2-Yellow Mold: Sun Inlay: OOR-Multi-WG Logo: Palm Trees Catalog#: E6766 Contributed by: Greg Susong Updated by: Ross Poppel Show
['http://themogh.org/cg_pix/nv/151699.jpg'],CG151699 Current Denom: $1 Issued: 2015 Added: 2015-10-19 Last Update: 2019-09-22 Color: Ochre Mold: House Inlay: OR Brown Logo: Parrot in inlay Catalog#: D2023 Contributed by: Ross Poppel Show
['http://themogh.org/cg_pix/nv/43649.jpg'],"CG043649 Current Series: 3 Denom: $5 Issued: 1997 Added: 2011-09-05 Last Update: 2019-09-22 Color: Red Inserts: 2grn, 2ylw Mold: H&C (RHC) Inlay: OOR-Multi-WG Catalog#: N9439 Contributed by: Steve Millett CG043649 - Red - Shown CG108348 - Red Notched Show"
['http://themogh.org/cg_pix/nv/43650.jpg'],"CG043650 Current Denom: $5 Issued: 2007 Added: 2011-09-05 Last Update: 2019-09-22 Color: Red Inserts: 2grn, 2ylw Mold: Sun Inlay: OOR-Multi-WG Catalog#: E8505 Contributed by: Steve Millett Show"
['http://themogh.org/cg_pix/nv/152148.jpg'],CG152148 Current Denom: $5 Issued: 2015 Added: 2015-10-25 Last Update: 2022-09-15 Color: Red Inserts: 4 Ye Mold: House Inlay: OR Red Logo: Parrot Catalog#: D2024 Contributed by: Ross Poppel Show
['http://themogh.org/cg_pix/nv/43651.jpg'],"CG043651 Current Series: 4 Denom: $25 Issued: 1997 Added: 2011-09-05 Last Update: 2019-09-22 Color: Green Inserts: 3 Blue, 3 Pink Mold: H&C (RHC) Inlay: OOR-MULTI-WG Catalog#: N9440 Contributed by: Steve Millett CG043651 - Green - Shown CG108349 - Green Notched Show"
['http://themogh.org/cg_pix/nv/152149.jpg'],CG152149 Current Denom: $25 Issued: 2015 Added: 2015-10-25 Last Update: 2019-09-22 Color: Green Inserts: 4 Wh Mold: House Inlay: OR Green Logo: Parrot Catalog#: N9440 Contributed by: Ross Poppel Show
['http://themogh.org/cg_pix/nv/043652.jpg'],"CG043652 Current Denom: $100 Issued: 1997 Added: 2011-09-05 Last Update: 2019-09-22 Color: Black Inserts: 4 Fuchsia-V, 4 Lt Orange-V Mold: H&C (RHC) Inlay: OOR-Multi-WG Catalog#: N9441 Show"
[],CG043653 Obsolete Series: 5 Denom: $500 Issued: 1997 Added: 2011-09-05 Last Update: 2019-09-22 Color: Purple Inserts: 3 Green Mold: H&C (RHC) Inlay: OOR-MULTI-WG Catalog#: N9442 CG043653 - Purple - Shown CG179118 - Purple Notched Show
[],
