image_urls,chip_info
['http://themogh.org/cg_pix/nv/06135.jpg'],CG006135 Current Denom: 25¢ Issued: 1996 Last Update: 2013-07-24 Color: Hot Orange Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: N7961 Contributed by: Terry Shaffer Show
"['http://themogh.org/cg_pix/nv/16594.jpg', 'http://themogh.org/cg_pix/nv/16594a.jpg']",CG016594 Obsolete Denom: $1 Issued: 1995 Last Update: 2023-01-27 Color: White Inserts: 2-Hot Pink 2-Dark Brown Mold: H&C (RHC) Inlay: R-BLACK Catalog#: N1172 Contributed by: Greg Susong Updated by: Allan Childers Linen inlay Show
"['http://themogh.org/cg_pix/addl/1427.jpg', 'http://themogh.org/cg_pix/addl/1428.jpg']",CG016594 - Additional Images UV Image Side 1 UV Image Side 2
"['http://themogh.org/cg_pix/nv/251877.jpg', 'http://themogh.org/cg_pix/nv/251877a.jpg']",CG251877 Obsolete Denom: $1 Issued: 1995 Added: 2022-09-27 Last Update: 2023-01-27 Color: White Inserts: 2-Hot Pink 2-Dark Brown Mold: H&C (RHC) Inlay: R-BLACK Catalog#: N1172 Contributed by: Luke Rapley Satin inlay Show
"['http://themogh.org/cg_pix/nv/16591.jpg', 'http://themogh.org/cg_pix/nv/16591a.jpg']",CG016591 Obsolete Denom: $1 Issued: 2006 Last Update: 2023-01-27 Color: White Inserts: 24-Black Mold: Plain Mftr: Bourgogne et Grassett Inlay: OR-YELLOW Catalog#: E5124 Contributed by: Greg Susong BG mintmark Show
"['http://themogh.org/cg_pix/nv/22410.jpg', 'http://themogh.org/cg_pix/nv/22410a.jpg']",CG022410 Current Denom: $1 Issued: 2010 Added: 2010-11-01 Last Update: 2023-01-27 Color: White Inserts: 8-Black Mold: Plain Mftr: Gemaco Inlay: OR-YELLOW Catalog#: D0036 Contributed by: Luke Rapley G (Gemaco) Mintmark Show
"['http://themogh.org/cg_pix/nv/04388.jpg', 'http://themogh.org/cg_pix/nv/04388a.jpg']",CG004388 Current Denom: $5 Issued: 1995 Last Update: 2019-09-03 Color: Red Inserts: 4 Wh/Ye Mold: H&C (RHC) Inlay: R-WHITE Catalog#: N2652 Contributed by: Terry Shaffer Show
"['http://themogh.org/cg_pix/nv/008854.jpg', 'http://themogh.org/cg_pix/nv/008854a.jpg']",CG008854 Obsolete Denom: $5 Issued: 1995 Last Update: 2019-09-03 Color: Red Inserts: 4 Ye/Wh Mold: H&C (RHC) Inlay: R-WHITE Catalog#: N2652 Contributed by: Greg Susong Opposite Inserts Show
"['http://themogh.org/cg_pix/nv/16592.jpg', 'http://themogh.org/cg_pix/nv/16592a.jpg']",CG016592 Current Denom: $5 Issued: 2006 Last Update: 2018-11-29 Color: Red Inserts: 12 Black Mold: Plain Inlay: OR-ORANGE Catalog#: E5125 Contributed by: Greg Susong Show
"['http://themogh.org/cg_pix/nv/008827.jpg', 'http://themogh.org/cg_pix/nv/008827a.jpg']",CG008827 Current Denom: $25 Issued: 1995 Last Update: 2018-06-17 Color: Green Inserts: 3 Ye/Dgn Mold: H&C (RHC) Inlay: OR-WHITE Catalog#: N7962 Contributed by: Greg Susong Show
"['http://themogh.org/cg_pix/nv/008828.jpg', 'http://themogh.org/cg_pix/nv/008828a.jpg']",CG008828 Current Denom: $25 Issued: 1995 Last Update: 2018-06-17 Color: Green Inserts: 3 Dgn/Ye Mold: H&C (RHC) Inlay: OR-WHITE Catalog#: N7962 Contributed by: Greg Susong Opposite Inserts Show
"['http://themogh.org/cg_pix/nv/016593.jpg', 'http://themogh.org/cg_pix/nv/016593a.jpg']",CG016593 Current Denom: $25 Issued: 2006 Last Update: 2018-11-29 Color: Green Inserts: 8 sxs Brown Mold: Plain Inlay: OR-GRAY Catalog#: E5126 Contributed by: Greg Susong Show
"['http://themogh.org/cg_pix/nv/016596.jpg', 'http://themogh.org/cg_pix/nv/016596a.jpg']",CG016596 Current Denom: $100 Issued: 1995 Last Update: 2018-11-29 Color: Black Inserts: 3 Or/Gn/Cr Mold: H&C (RHC) Inlay: R-WHITE Catalog#: V3688 Contributed by: Paul Hegge Show
"['http://themogh.org/cg_pix/nv/016597.jpg', 'http://themogh.org/cg_pix/nv/016597a.jpg']",CG016597 Current Denom: $100 Issued: 1995 Last Update: 2018-11-29 Color: Black Inserts: 3 Cr/Gn/Or Mold: H&C (RHC) Inlay: R-WHITE Catalog#: V3688 Contributed by: Paul Hegge Opposite Inserts Show
"['http://themogh.org/cg_pix/nv/016772.jpg', 'http://themogh.org/cg_pix/nv/016772a.jpg']",CG016772 Current Denom: $100 Issued: 2006 Last Update: 2019-09-06 Color: Black Inserts: 8 Lt Blue Mold: Plain Mftr: BG Inlay: OR-BLUE Catalog#: E5389 Contributed by: Tyrus Mulkey Show
[],
