image_urls,chip_info
['http://themogh.org/cg_pix/nv/39912.jpg'],"CG039912 Current Denom: 25¢ Issued: 1992 Added: 2011-07-25 Last Update: 2017-04-17 Color: Yellow Mold: 8Suits Inlay: HS GOLD Catalog#: N0263 Contributed by: Brian ""Mr. Splashbar"" Cashman NGCB says this chip was issued on 1994. Show"
['http://themogh.org/cg_pix/nv/03935.jpg'],CG003935 Obsolete Denom: $1 Issued: 1998 Last Update: 2019-09-01 Color: White Mold: Plain Mftr: Chipco Inlay: Satin Catalog#: N0679 Contributed by: Greg Susong Satin finish; light orange logo; light tan swirls Show
[],CG170819 Obsolete Denom: $1 Issued: 1992 Added: 2016-10-06 Last Update: 2019-09-15 Color: White Mold: Plain Mftr: Chipco Inlay: Linen Catalog#: N0679.1 Dark orange logo; dark brown swirls Show
[],CG170820 Obsolete Denom: $1 Issued: 1992 Added: 2016-10-06 Last Update: 2019-09-15 Color: White Mold: Plain Mftr: Chipco Inlay: Linen Catalog#: N0679.2 Light Orange logo; light Tan swirls Show
['http://themogh.org/cg_pix/nv/18725.jpg'],"CG018725 Obsolete Denom: $1 Issued: 1992 Last Update: 2019-09-28 Color: White Mold: Plain Mftr: Chipco Inlay: Linen Catalog#: N0679.3 Contributed by: Greg Susong medium orange logo, light brown swirls Show"
['http://themogh.org/cg_pix/nv/18753.jpg'],"CG018753 Obsolete Denom: $1 Issued: 1992 Last Update: 2019-09-28 Color: White Mold: Plain Mftr: Chipco Inlay: Satin Catalog#: N0679.4 Contributed by: Greg Susong dark orange logo, dark brown swirls Show"
['http://themogh.org/cg_pix/nv/11653.jpg'],"CG011653 Obsolete Denom: $1 Issued: 1992 Last Update: 2019-09-28 Color: White Mold: Plain Mftr: Chipco Inlay: Satin Catalog#: N0679.5 Contributed by: Greg Susong medium orange logo, light brown swirls Show"
['http://themogh.org/cg_pix/nv/170821.jpg'],CG170821 Obsolete Denom: $1 Issued: 1992 Added: 2016-10-06 Last Update: 2019-10-06 Color: White Mold: Plain Mftr: Chipco Inlay: Satin Catalog#: V3840 dark orange Show
['http://themogh.org/cg_pix/nv/17703.jpg'],CG017703 Current Denom: $1 Issued: 2007 Last Update: 2020-12-24 Color: White Inserts: 1-Brown 1-Turquoise Mold: H&C (LCV) Inlay: OR-BLUE Catalog#: E5943 Contributed by: Greg Susong Show
"['http://themogh.org/cg_pix/nv/17702.jpg', 'http://themogh.org/cg_pix/nv/17702a.jpg']",CG017702 Current Denom: $1 Issued: 2007 Last Update: 2020-12-24 Color: White Inserts: 1-Brown 1-Turquoise Mold: H&C (LCV/SCV) Inlay: OR-BLUE Catalog#: E5943 Contributed by: Greg Susong Show
['http://themogh.org/cg_pix/nv/17702.jpg'],CG040486 Current Denom: $1 Issued: 2007 Added: 2011-08-03 Last Update: 2020-12-24 Color: White Inserts: 1-Brown 1-Turquoise Mold: H&C (SCV) Inlay: OR-BLUE Catalog#: E5943 Show
['http://themogh.org/cg_pix/nv/039913.jpg'],"CG039913 Obsolete Denom: $5 Issued: 2007 Added: 2011-07-25 Last Update: 2022-06-29 Color: Red Inserts: 3 Gray, 3 Yellow Mold: H&C (LCV) Inlay: OR Pink Logo: Logo Catalog#: E5944 Contributed by: Barry Hauptman Show"
['http://themogh.org/cg_pix/nv/250677.jpg'],"CG250677 Obsolete Denom: $5 Issued: 2007 Added: 2020-08-30 Color: Red Inserts: 3 Yellow, 3 Gray Mold: H&C (LCV) Inlay: OR-PINK Logo: Logo Catalog#: E5944.1 Contributed by: Justin Anderson Reverse Inserts (CG039913) Show"
"['http://themogh.org/cg_pix/nv/287535.jpg', 'http://themogh.org/cg_pix/nv/287535a.jpg']","CG287535 Obsolete Denom: $5 Issued: 2007 Added: 2022-06-29 Color: Red Inserts: 3 Gray, 3 Yellow Mold: H&C (LCV/SCV) Inlay: OR Pink Logo: Logo Contributed by: Shungo Okubo Show"
['http://themogh.org/cg_pix/nv/56825.jpg'],CG056825 Current Denom: $5 Issued: 1992 Added: 2011-12-05 Last Update: 2019-09-29 Color: Red Mold: Plain Mftr: Chipco Logo: Logo Catalog#: N6086 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/73866.jpg'],CG073866 Current Denom: $5 Issued: 1998 Added: 2012-05-12 Last Update: 2018-06-27 Color: Red Mold: Plain Logo: Logo Catalog#: V2247 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/056826.jpg'],CG056826 Current Denom: $25 Issued: 1992 Added: 2011-12-05 Last Update: 2019-09-29 Color: Green Mold: Plain Mftr: Chipco Logo: Logo Catalog#: N0580 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/130169.jpg'],"CG130169 Obsolete Denom: $25 Issued: 2007 Added: 2016-06-27 Last Update: 2019-10-03 Color: Green Inserts: 2 Dk Blue, 2 Red Mold: H&C (LCV) Inlay: OR-LT GREEN Catalog#: E5945 Contributed by: Dave Pawson Show"
"['http://themogh.org/cg_pix/nv/296231.jpg', 'http://themogh.org/cg_pix/nv/296231a.jpg']","CG296231 Obsolete Denom: $25 Issued: 2007 Added: 2022-12-02 Color: Green Inserts: 2 Dk Blue, 2 Red Mold: H&C (LCV/SCV) Inlay: OR-LT GREEN Catalog#: E5945.LS Contributed by: Shungo Okubo Show"
['http://themogh.org/cg_pix/nv/056827.jpg'],CG056827 Current Denom: $100 Issued: 1992 Added: 2011-12-05 Last Update: 2019-09-29 Color: Black Mold: Plain Mftr: Chipco Logo: Logo Catalog#: E4113 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/130170.jpg'],"CG130170 Current Denom: $100 Issued: 2009 Added: 2016-06-27 Last Update: 2019-10-03 Color: Black Inserts: 3 Red, 3 Green Mold: H&C (LCV) Inlay: OR-LT GRAY Catalog#: E9504 Contributed by: Dave Pawson Show"
['http://themogh.org/cg_pix/nv/179136.jpg'],CG179136 Current Denom: $500 Issued: 1998 Added: 2017-05-04 Last Update: 2019-09-28 Color: Purple Mold: Plain Mftr: Chipco Logo: Logo Catalog#: E4114.C Contributed by: David Sarles Notched Show
['http://themogh.org/cg_pix/nv/179137.jpg'],CG179137 Current Denom: $500 Issued: 1998 Added: 2017-05-05 Last Update: 2019-09-28 Color: Blue Mold: Plain Mftr: Chipco Logo: Logo Catalog#: E4115.C Contributed by: David Sarles Notched Show
[],
