image_urls,chip_info
['http://themogh.org/cg_pix/nv/198015.jpg'],CG198015 Obsolete Added: 2018-03-20 Color: Brown Mold: Hub Inlay: HS Gold Logo: BC Catalog#: NotInTCR Contributed by: David Sarles Trimble estate chip. Confirmed - Mason records. Show
['http://themogh.org/cg_pix/nv/212825.jpg'],CG212825 Obsolete Added: 2018-10-02 Color: Green Mold: Hub Inlay: HS Gold Logo: BC Catalog#: NotInTCR Contributed by: Ray Klann Show
[],CG128007 Obsolete Issued: 1930s Added: 2014-05-25 Last Update: 2014-05-25 Color: Navy Mold: Plain Inlay: HS-GOLD Catalog#: V3706 Bank Club Reno Show
"['http://themogh.org/cg_pix/nv/128013.jpg', 'http://themogh.org/cg_pix/nv/128013a.jpg']","CG128013 Obsolete Series: 4 Issued: 1930s Added: 2014-05-25 Last Update: 2015-12-28 Color: Navy Mold: Plain Inlay: HS Gold Catalog#: V3707 Contributed by: Fred DeKeyser CG128013 Side 2 - Navy - Shown CG128012 - Mustard CG128015 Side 2 - White CG198014 Side 2 - Yellow Trimble estate chip. CG128014 Side 2 - ORANGE CG154840 Side 2 - WHITE rev. Golden Bank Club Contributors: Fred DeKeyser, David Sarles, Dennis Davoll Show"
['http://themogh.org/cg_pix/nv/128008.jpg'],CG128008 Obsolete Series: 3 Issued: 1932 Added: 2014-05-25 Last Update: 2014-07-20 Color: Blue Mold: Plain Inlay: Inlaid BC Catalog#: N4939.bl Contributed by: Fred DeKeyser CG128008 - Blue - Shown CG128009 - Brown CG128011 - Yellow CG154837 - Red interlinked letters B C Show
['http://themogh.org/cg_pix/nv/128004.jpg'],CG128004 Obsolete Series: 2 Issued: 1942 Added: 2014-05-25 Last Update: 2014-07-20 Color: Red Mold: LCrown Inlay: HS-GOLD Catalog#: N4955.rd Contributed by: Fred DeKeyser CG128004 - Red - Shown CG128005 - White Bank Club only Show
"['http://themogh.org/cg_pix/nv/128003.jpg', 'http://themogh.org/cg_pix/nv/128003a.jpg']",CG128003 Obsolete Issued: 1945 Added: 2014-05-25 Last Update: 2015-04-20 Color: Blue-Green Mold: DiaSqr Inlay: HS Gold Catalog#: N0860 Contributed by: Sherry and Johnny Mac Bank Club Reno Show
['http://themogh.org/cg_pix/nv/179950.jpg'],CG179950 Obsolete Issued: 1945 Added: 2017-05-29 Color: Gray Mold: DiaSqr Inlay: HS Gold Catalog#: NotInTCR Contributed by: David Sarles Bank Club Reno Show
[],CG128006 Obsolete Issued: 1946 Added: 2014-05-25 Last Update: 2014-05-25 Color: Navy Mold: LCrown Inlay: HS-GOLD Catalog#: N7978 Bank Club Reno Show
['http://themogh.org/cg_pix/nv/128001.jpg'],"CG128001 Obsolete Series: 1 Issued: 1951 Added: 2014-05-25 Last Update: 2014-11-03 Color: Red Mold: Arodie Inlay: HS Gold Catalog#: N0399.rd Contributed by: James Ross CG128001 - Red - Shown CG127999 - Blue CG128000 - Black CG128002 - White NAME Only; Attributed Reno Contributors: James Ross, Fred DeKeyser Show"
"['http://themogh.org/cg_pix/nv/128017.jpg', 'http://themogh.org/cg_pix/nv/128017a.jpg']",CG128017 Obsolete Denom: 5¢ Issued: 1930s Added: 2021-03-15 Last Update: 2021-03-15 Color: Red Mold: S's Inlay: HS Gold Catalog#: N6574 Contributed by: Riverboat Rick Pokracki Show
[],CG128016 Obsolete Denom: 5¢ Issued: 1949 Added: 2014-05-25 Last Update: 2014-05-25 Color: Black Mold: SmKey Inlay: HS Gold Catalog#: E0050 Bank Club Reno Show
[],CG128018 Obsolete Denom: 10¢ Issued: 1940s Added: 2014-05-25 Last Update: 2014-05-25 Color: Red Inserts: 3 Yellow Mold: SmKey Inlay: HS Gold Catalog#: E0051 Bank Club Reno Show
"['http://themogh.org/cg_pix/nv/128019.jpg', 'http://themogh.org/cg_pix/nv/128019a.jpg']",CG128019 Obsolete Denom: 10¢ Issued: 1949 Added: 2014-05-25 Last Update: 2014-06-22 Color: Red Mold: SmKey Inlay: HS Gold Catalog#: N7400 Contributed by: Larry Taylor Bank Club Reno Show
"['http://themogh.org/cg_pix/nv/218488.jpg', 'http://themogh.org/cg_pix/nv/218488a.jpg']","CG218488 Obsolete Denom: 12.5¢ Issued: 1930s Added: 2019-01-18 Color: Purple Mold: S's Inlay: HS Gold Catalog#: E0052 Contributed by: Steve Blust Bank Club Reno 12 1/2Â¢, damaged Show"
"['http://themogh.org/cg_pix/nv/093653.jpg', 'http://themogh.org/cg_pix/nv/093653a.jpg']",CG093653 Obsolete Denom: 25¢ Issued: 1930s Added: 2012-12-05 Last Update: 2016-01-01 Color: White Mold: S's Inlay: HS Gold Catalog#: N9327 Contributed by: Bill Lange Updated by: Steve Clark Show
[],CG128025 Obsolete Denom: 25¢ Issued: 1935 Added: 2014-05-25 Last Update: 2014-05-25 Color: Purple Mold: S's Inlay: HS Gold Catalog#: N6573 Bank Club Reno Show
[],CG128023 Obsolete Denom: 25¢ Issued: 1942 Added: 2014-05-25 Last Update: 2014-05-25 Color: Purple Mold: SmKey Inlay: HS Gold Catalog#: N7980 Bank Club Reno Show
"['http://themogh.org/cg_pix/nv/128021.jpg', 'http://themogh.org/cg_pix/nv/128021a.jpg']",CG128021 Obsolete Denom: 25¢ Issued: 1946 Added: 2014-05-25 Last Update: 2015-01-01 Color: Purple Mold: LCrown Inlay: HS Gold Catalog#: N4956 Contributed by: John Chamberlain Bank Club Reno Show
"['http://themogh.org/cg_pix/nv/128022.jpg', 'http://themogh.org/cg_pix/nv/128022a.jpg']",CG128022 Obsolete Denom: 25¢ Issued: 1946 Added: 2017-06-02 Last Update: 2017-06-02 Color: Cream Inserts: 2 Black Mold: SmKey Inlay: HS Gold Catalog#: N7979 Contributed by: Sherry and Johnny Mac Bank Club Reno Show
['http://themogh.org/cg_pix/nv/128024.jpg'],CG128024 Obsolete Denom: 25¢ Issued: 1949 Added: 2014-05-25 Last Update: 2017-04-24 Color: Purple Inserts: 3 Black Mold: SmKey Inlay: HS Gold Catalog#: N6992 Contributed by: Steve Clark Bank Club Reno Show
"['http://themogh.org/cg_pix/nv/69041.jpg', 'http://themogh.org/cg_pix/nv/69041a.jpg']",CG069041 Obsolete Denom: 50¢ Issued: 1946 Added: 2012-03-25 Last Update: 2014-05-25 Color: Green Mold: LCrown Inlay: HS-GOLD Catalog#: N5253 Contributed by: Gary Acquistapace Bank Club Reno Show
"['http://themogh.org/cg_pix/nv/s/21423.jpg', 'http://themogh.org/cg_pix/nv/s/21423a.jpg']",CG021423 Obsolete Denom: $1 Issued: 1935 Last Update: 2014-05-25 Color: BLACK Mold: S's Inlay: HS-GOLD Catalog#: N6572 Contributed by: Kevin Aydelott Bank Club Reno Show
[],"CG022273 Obsolete Denom: $1 Issued: 1948 Last Update: 2015-01-04 Color: BLACK Mold: Dots Inlay: HS-GOLD Catalog#: N1069 ""Bank Club Reno"" Show"
[],CG128026 Obsolete Denom: $5 Issued: 1938 Added: 2014-05-25 Last Update: 2014-05-25 Color: Gray Mold: Diamond Inlay: HS-GOLD Catalog#: N0761 Bank Club Reno Show
['http://themogh.org/cg_pix/nv/33008.jpg'],CG033008 Obsolete Denom: $5 Issued: 1940 Added: 2011-03-06 Last Update: 2014-05-25 Color: Dk Gray Mold: Diamond Inlay: HS-GOLD Catalog#: N7981 Contributed by: Bank Club Reno; Green Speckles Show
"['http://themogh.org/cg_pix/nv/128027.jpg', 'http://themogh.org/cg_pix/nv/128027a.jpg']",CG128027 Obsolete Denom: $5 Issued: 1946 Added: 2014-05-25 Last Update: 2014-12-31 Color: Brown Mold: LCrown Inlay: HS-GOLD Catalog#: N4991 Contributed by: John Chamberlain Show
"['http://themogh.org/cg_pix/nv/69042.jpg', 'http://themogh.org/cg_pix/nv/69042a.jpg']",CG069042 Obsolete Denom: $5 Issued: 1948 Added: 2012-03-25 Last Update: 2014-05-25 Color: RED Mold: Dots Inlay: HS-GOLD Catalog#: N1067 Contributed by: Gary Acquistapace Bank Club Reno Show
['http://themogh.org/cg_pix/nv/128028.jpg'],CG128028 Obsolete Denom: $5 Issued: 1949 Added: 2014-05-25 Last Update: 2016-01-01 Color: Green Mold: SmKey Inlay: HS Gold Catalog#: N7255 Bank Club Reno Show
[],CG128029 Obsolete Denom: $5 Issued: 1950s Added: 2014-05-25 Last Update: 2014-05-25 Color: Lavendar Inserts: 3 Green Mold: SmKey Inlay: HS-GOLD Catalog#: E0053 Bank Club Reno Show
"['http://themogh.org/cg_pix/nv/128030.jpg', 'http://themogh.org/cg_pix/nv/128030a.jpg']",CG128030 Obsolete Denom: $5 Issued: 1951 Added: 2016-05-06 Last Update: 2016-05-06 Color: Pink Inserts: 2 Black Mold: SmKey Inlay: HS-GOLD Catalog#: N6969 Contributed by: David Sarles Bank Club Reno Show
"['http://themogh.org/cg_pix/nv/297319.jpg', 'http://themogh.org/cg_pix/nv/297319a.jpg']",CG297319 Obsolete Denom: $10 Issued: 1948 Added: 2022-12-19 Last Update: 2022-12-19 Color: Yellow Mold: Dots Inlay: HS-GOLD Catalog#: D1719 Contributed by: Fred DeKeyser Show
['http://themogh.org/cg_pix/nv/69043.jpg'],CG069043 Obsolete Denom: $25 Issued: 1940s Added: 2012-03-25 Last Update: 2014-05-25 Color: ORANGE Mold: SmKey Inlay: HS-GOLD Catalog#: N7224 Contributed by: Terry Shaffer Bank Club Reno; Large denomination Show
"['http://themogh.org/cg_pix/nv/67246.jpg', 'http://themogh.org/cg_pix/nv/67246a.jpg']",CG067246 Obsolete Denom: $25 Issued: 1948 Added: 2012-03-11 Last Update: 2014-05-25 Color: NAVY Mold: Dots Inlay: HS-GOLD Catalog#: N1064 Contributed by: Gary Acquistapace Bank Club Reno Show
['http://themogh.org/cg_pix/nv/128031.jpg'],CG128031 Obsolete Denom: $25 Issued: 1949 Added: 2017-12-18 Last Update: 2017-12-18 Color: Orange Mold: SmKey Inlay: HS-GOLD Catalog#: N7224.1 Contributed by: David Sarles Bank Club Reno; Small denomination Show
['http://themogh.org/cg_pix/nv/70089.jpg'],CG070089 Obsolete Denom: $100 Issued: 1948 Added: 2012-04-01 Last Update: 2014-05-25 Color: Yellow Mold: SmKey Inlay: DIECUT- METAL Catalog#: N4954 Diecut Metal Inlay Show
['http://themogh.org/cg_pix/nv/74778.jpg'],CG074778 Obsolete Denom: $100 Issued: 1951 Added: 2012-05-25 Last Update: 2014-05-25 Color: Beige Mold: SmKey Inlay: HS Gold Catalog#: N7189 Bank Club Reno Show
[],
