image_urls,chip_info
['http://themogh.org/cg_pix/nv/51157.jpg'],CG051157 Obsolete Series: 1 Issued: 1960s Added: 2011-10-25 Last Update: 2012-08-18 Color: RED Mold: Diamond Inlay: HS Gold Logo: Bear Catalog#: N0792 Contributed by: Alex Cilento PAN Show
['http://themogh.org/cg_pix/nv/51158.jpg'],CG051158 Obsolete Series: 1 Issued: 1960s Added: 2011-10-25 Last Update: 2012-08-18 Color: LAVENDER Mold: Diamond Inlay: HS Gold Logo: Bear Catalog#: V6947 Contributed by: Alex Cilento PAN Show
['http://themogh.org/cg_pix/nv/27489.jpg'],CG027489 Obsolete Denom: 10¢ Issued: 1950s Added: 2010-12-13 Last Update: 2010-12-13 Color: PINK Mold: Diamond Inlay: HS-Gold Catalog#: N0783 Contributed by: Larry Taylor Show
['http://themogh.org/cg_pix/nv/312534.jpg'],CG312534 Obsolete Denom: 10¢ Issued: 1950s Added: 2024-01-21 Color: Pink Mold: Diamond Inlay: HS-Gold Catalog#: N0783C Contributed by: Tom Deason Show
['http://themogh.org/cg_pix/nv/51407.jpg'],CG051407 Obsolete Denom: 25¢ Issued: 1950s Added: 2011-10-29 Last Update: 2011-10-29 Color: BEIGE Inserts: 3 Bk Mold: Diamond Inlay: HS Gold Catalog#: E0160 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/51409.jpg'],CG051409 Obsolete Denom: 25¢ Issued: 1950s Added: 2011-10-29 Last Update: 2011-10-29 Color: MAROON Mold: Diamond Inlay: HS Gold Catalog#: N0780 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/51410.jpg'],CG051410 Obsolete Denom: 25¢ Issued: 1950s Added: 2011-10-29 Last Update: 2011-10-29 Color: PURPLE Mold: Diamond Inlay: HS Gold Catalog#: N0778 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/51414.jpg'],CG051414 Obsolete Denom: 25¢ Issued: 1950s Added: 2011-10-29 Last Update: 2011-10-29 Color: ORANGE Mold: Diamond Inlay: HS Gold Catalog#: N0777.C Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/51417.jpg'],CG051417 Obsolete Denom: 25¢ Issued: 1950s Added: 2011-10-29 Last Update: 2011-10-29 Color: PURPLE Mold: SCrown Inlay: HS Gold Catalog#: N1399 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/51412.jpg'],CG051412 Obsolete Denom: 25¢ Issued: 1950s Added: 2011-10-29 Last Update: 2011-10-29 Color: Lt Brown Mold: SmKey Inlay: HS Gold Catalog#: N7378 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/51408.jpg'],CG051408 Obsolete Denom: 25¢ Issued: 1950s Added: 2011-10-29 Last Update: 2011-10-29 Color: BROWN Mold: T's Inlay: HS Blue Catalog#: N7701 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/51415.jpg'],CG051415 Obsolete Denom: 25¢ Issued: 1950s Added: 2011-10-29 Last Update: 2011-10-29 Color: GRAY Inserts: 3 Ye Mold: T's Inlay: HS Gold Catalog#: N7678 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/51411.jpg'],CG051411 Obsolete Series: 1 Denom: 25¢ Issued: 1951 Added: 2011-10-29 Last Update: 2012-08-18 Color: RED Mold: Diamond Inlay: HS Gold Logo: Bear Catalog#: N8070 Contributed by: Steve Bedo Show
"['http://themogh.org/cg_pix/nv/37565.jpg', 'http://themogh.org/cg_pix/nv/37565a.jpg']","CG037565 Obsolete Denom: 25¢ Issued: 1951 Added: 2011-05-31 Last Update: 2013-02-15 Color: RED Inserts: 2 Bl Mold: Hub Inlay: White Logo: Bear Catalog#: N7436 Contributed by: Brian ""Mr. Splashbar"" Cashman Show"
['http://themogh.org/cg_pix/nv/051420.jpg'],CG051420 Obsolete Denom: 25¢ Issued: 1952 Added: 2011-10-29 Last Update: 2020-07-01 Color: Purple Mold: T's Inlay: HS-GOLD Quantity: 2420 Catalog#: N1407 Contributed by: Alex Cilento Updated by: Steve Clark Show
['http://themogh.org/cg_pix/nv/183359.jpg'],CG183359 Obsolete Denom: 25¢ Issued: 1952 Added: 2017-08-30 Last Update: 2017-08-30 Color: Blue-Gray Mold: T's Inlay: HS Gold Quantity: 2420 Catalog#: N7678.C Contributed by: David Sarles Canceled Show
['http://themogh.org/cg_pix/nv/51405.jpg'],CG051405 Obsolete Denom: 25¢ Issued: 1960 Added: 2011-10-29 Last Update: 2011-10-29 Color: Rd/Bk Inserts: 1/4 Pie Mold: SCrown Inlay: HS Gold Catalog#: N6569.C Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/37564.jpg'],"CG037564 Obsolete Denom: 25¢ Issued: 1960s Added: 2011-05-31 Last Update: 2011-05-31 Color: DK RED Mold: H&C (CJ) Inlay: White Logo: Bear Catalog#: N1411 Contributed by: Brian ""Mr. Splashbar"" Cashman Show"
['http://themogh.org/cg_pix/nv/259643.jpg'],CG259643 Obsolete Denom: 25¢ Issued: 1950s Added: 2021-02-11 Color: Beige Inserts: 3 Bk Mold: Diamond Inlay: HS Gold Catalog#: E0160.C Contributed by: David Sarles Drilled. Show
['http://themogh.org/cg_pix/nv/152760.jpg'],CG152760 Obsolete Denom: 25¢ Issued: 1950s Added: 2015-11-08 Last Update: 2021-02-11 Color: Purple Mold: Hub Inlay: HS Gold Catalog#: D1093.C Contributed by: David Sarles Drilled Show
['http://themogh.org/cg_pix/nv/259645.jpg'],CG259645 Obsolete Denom: 25¢ Issued: 1950s Added: 2021-02-11 Color: Lt Brown Mold: SmKey Inlay: HS Gold Catalog#: N7378.C Contributed by: David Sarles Drilled Show
['http://themogh.org/cg_pix/nv/37560.jpg'],CG037560 Obsolete Series: 1 Denom: 50¢ Issued: 1951 Added: 2011-05-31 Last Update: 2012-08-18 Color: BEIGE Mold: Diamond Inlay: HS-Gold Logo: Bear Catalog#: N0774 Contributed by: Steve Bedo Card Room Show
['http://themogh.org/cg_pix/nv/s/19465.jpg'],CG019465 Obsolete Series: 1 Denom: $1 Issued: 1951 Last Update: 2015-06-11 Color: BLACK Mold: Diamond Inlay: HS-GOLD Logo: Bear right Catalog#: N1405 Contributed by: Steve Bedo CARD ROOM Show
