image_urls,chip_info
['http://themogh.org/cg_pix/nv/018719.jpg'],"CG018719 Obsolete Denom: $1 Issued: 1994 Last Update: 2020-06-30 Color: Lt Blue Inserts: 1-Yellow 1-Green 1-Fuchsia Mold: H&C (RHC) Inlay: OR-WHITE-WG Logo: Buffalo Catalog#: N1191 Contributed by: Terry Shaffer Updated by: Luke Rapley Jean, Nevada Brown buffalo Show"
['http://themogh.org/cg_pix/nv/172585.jpg'],"CG172585 Obsolete Denom: $1 Issued: 1994 Added: 2016-11-06 Last Update: 2020-06-30 Color: Lt Blue Inserts: 1-Yellow 1-Green 1-Fuchsia Mold: H&C (RHC) Inlay: OR-WHITE-WG Logo: Buffalo Catalog#: NotInTCR Contributed by: Luke Rapley Jean, Nevada Dark brown buffalo Show"
['http://themogh.org/cg_pix/nv/03996.jpg'],CG003996 Current Denom: $1 Issued: 1997 Last Update: 2016-10-02 Color: Lt Blue Inserts: 1-Yellow 1-Green 1-Fuchsia Mold: H&C (RHC) Inlay: OR-BLUE-WG Logo: Buffalo Catalog#: N9382 Contributed by: Greg Susong Primm * Nevada Show
['http://themogh.org/cg_pix/nv/46004.jpg'],"CG046004 Obsolete Denom: $5 Issued: 1994 Added: 2011-10-09 Last Update: 2019-09-20 Color: Red Inserts: 4 Yellow, 4 Green Mold: H&C (RHC) Inlay: OOR-WHITE-FG Logo: Buffalo Catalog#: N2657 Contributed by: Alex Cilento JEAN Show"
['http://themogh.org/cg_pix/nv/129073.jpg'],"CG129073 Current Denom: $5 Issued: 1994 Added: 2014-06-11 Last Update: 2019-10-02 Color: Red Inserts: 4 Yellow, 4 Green Mold: H&C (RHC) Inlay: OOR-WHITE-FG Logo: Buffalo Catalog#: N2658 Contributed by: Paul Schaffer NO WHITE SPLOTCHES OVER $ Show"
['http://themogh.org/cg_pix/nv/46005.jpg'],"CG046005 Current Denom: $5 Issued: 1997 Added: 2011-10-09 Last Update: 2019-09-20 Color: Red Inserts: 4 Yellow, 4 Green Mold: H&C (RHC) Inlay: OOR-RED-WG Logo: Buffalo Catalog#: N9383 Contributed by: Terry Shaffer PRIMM Show"
['http://themogh.org/cg_pix/nv/46012.jpg'],"CG046012 Obsolete Denom: $25 Issued: 1994 Added: 2011-10-09 Last Update: 2019-09-20 Color: Green Inserts: 4 Purple, 4 Green Mold: H&C (RHC) Inlay: OR-WHITE-WG Logo: Buffalo Catalog#: N2631 Contributed by: Alex Cilento JEAN Show"
['http://themogh.org/cg_pix/nv/46007.jpg'],"CG046007 Obsolete Denom: $25 Issued: 1997 Added: 2011-10-09 Last Update: 2019-09-20 Color: Green Inserts: 4 Puple, 4 Brown Mold: H&C (RHC) Inlay: OR-GREEN-WG Logo: Buffalo Catalog#: N9384 Contributed by: Alex Cilento PRIMM Show"
['http://themogh.org/cg_pix/nv/46015.jpg'],"CG046015 Obsolete Denom: $100 Issued: 1994 Added: 2011-10-09 Last Update: 2019-09-20 Color: Black Inserts: 3 Gold, 3 Pink Mold: H&C (RHC) Inlay: OR-WHITE-WG Logo: Buffalo Catalog#: N8024 Contributed by: Alex Cilento JEAN Show"
['http://themogh.org/cg_pix/nv/46017.jpg'],"CG046017 Obsolete Denom: $100 Issued: 1997 Added: 2011-10-09 Last Update: 2019-09-20 Color: Black Inserts: 3 Gold, 3 Pink Mold: H&C (RHC) Inlay: OR-BROWN-WG Logo: Buffalo Catalog#: N9385 Contributed by: Alex Cilento PRIMM Show"
['http://themogh.org/cg_pix/nv/269777.jpg'],"CG269777 Obsolete Denom: $500 Issued: 1997 Added: 2021-08-01 Last Update: 2022-03-23 Color: Purple Inserts: 6 Gray/Orange Mold: H&C (IHC) Inlay: OR-Multi-WG Logo: Buffalo Catalog#: N9387 Contributed by: David Sarles Notched and Drilled, Race & Sports Book Show"
['http://themogh.org/cg_pix/nv/288956.jpg'],"CG288956 Obsolete Denom: $1000 Added: 2022-07-20 Last Update: 2022-07-20 Color: Orange Inserts: 4 Lime/Peach Mold: H&C (IHC) Inlay: OR-Multi-WG Logo: Buffalo Catalog#: Not in TCR Contributed by: Greg Ikemoto 43mm Notched and Drilled
Race & Sports Book Show"
[],
