image_urls,chip_info
"['http://themogh.org/cg_pix/nv/132713.jpg', 'http://themogh.org/cg_pix/nv/132713a.jpg']",CG132713 Obsolete Denom: 10¢ Issued: 1940s Added: 2014-07-31 Last Update: 2014-07-31 Color: Navy Mold: HrGlas Inlay: HS Gold Logo: Slot Machine Catalog#: N4869 Contributed by: Larry Taylor Show
"['http://themogh.org/cg_pix/nv/133281.jpg', 'http://themogh.org/cg_pix/nv/133281a.jpg']",CG133281 Obsolete Denom: 10¢ Issued: 1940s Added: 2014-08-14 Last Update: 2014-08-14 Color: Red Mold: HrGlas Inlay: HS Gold Logo: Slot Machine Catalog#: N4870 Contributed by: Larry Taylor Show
[],CG194886 Obsolete Denom: 10¢ Issued: 1940s Added: 2018-02-18 Last Update: 2018-02-18 Color: Yellow Mold: HRGLAS Inlay: HS-Gold Logo: Slot Machine Catalog#: V1278 Palace/Cowboy & Slot Machine Show
"['http://themogh.org/cg_pix/nv/189737.jpg', 'http://themogh.org/cg_pix/nv/189737a.jpg']",CG189737 Obsolete Denom: 10¢ Issued: 1950s Added: 2017-12-11 Last Update: 2018-01-20 Color: Red Mold: H&C (CJ) Inlay: HS Gold Logo: Cowboy & Slot Catalog#: V5177 Contributed by: Greg Ikemoto Show
['http://themogh.org/cg_pix/nv/68491.jpg'],CG068491 Obsolete Denom: 10¢ Issued: 1950s Added: 2012-03-19 Last Update: 2012-03-19 Color: Red Mold: SmKey Inlay: HS Gold Catalog#: V7699 Contributed by: Gary Acquistapace Atrributed to ... Show
['http://themogh.org/cg_pix/nv/32647.jpg'],CG032647 Obsolete Denom: 10¢ Issued: 1960s Added: 2011-03-01 Last Update: 2012-05-08 Color: GRAY Inserts: 3 Navy Mold: H&C (CJ) Inlay: SCA-WHITE Catalog#: N7760 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/34179.jpg'],CG034179 Obsolete Denom: 10¢ Issued: 1960s Added: 2011-04-03 Last Update: 2012-04-30 Color: Yellow Mold: SCrown Inlay: HS-GOLD Catalog#: N5438 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/047015.jpg'],CG047015 Obsolete Denom: 10¢ Issued: 1967 Added: 2017-04-04 Last Update: 2018-02-18 Color: Black Mold: SCrown Inlay: HS-Gold Catalog#: TCR#N6766 Contributed by: Archie Black Show
[],CG194887 Obsolete Denom: 10¢ Issued: 1967 Added: 2018-02-18 Last Update: 2018-02-19 Color: Yellow Mold: SCrown Inlay: HS-Gold Catalog#: N6770 Small print Show
['http://themogh.org/cg_pix/nv/136727.jpg'],CG136727 Obsolete Denom: 10¢ Issued: 1970s Added: 2014-11-04 Last Update: 2022-06-21 Color: Yellow Mold: H&C (LCV) Inlay: HS-Silver Catalog#: N3440 Contributed by: Larry Taylor Updated by: Archie Black Show
['http://themogh.org/cg_pix/nv/68492.jpg'],CG068492 Obsolete Denom: 25¢ Issued: 1960s Added: 2012-03-19 Last Update: 2012-04-30 Color: Hot Pink Inserts: 3 Navy Mold: SCrown Inlay: OR-WHITE Catalog#: N5439 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/68493.jpg'],CG068493 Obsolete Denom: 25¢ Issued: 1970s Added: 2012-03-19 Last Update: 2019-09-22 Color: Lt Gray Mold: H&C (LCV) Inlay: HS Gold Catalog#: N5442 Contributed by: Gary Acquistapace Card Room Show
['http://themogh.org/cg_pix/nv/s/20620.jpg'],CG020620 Obsolete Denom: $1 Issued: 1964 Last Update: 2021-07-13 Color: Purple Inserts: 3-Yellow Mold: H&C (CJ) Inlay: R-WHITE Quantity: 11000 Catalog#: N5443 Contributed by: Greg Susong 2 lines thru $ Show
['http://themogh.org/cg_pix/nv/20892.jpg'],CG020892 Obsolete Denom: $1 Issued: 1970s Last Update: 2014-01-25 Color: PURPLE Inserts: 3-Yellow Mold: H&C (LCV) Inlay: R-WHITE Logo: One line thru $ Catalog#: N5440 Contributed by: Kevin Aydelott Show
['http://themogh.org/cg_pix/nv/19591.jpg'],CG019591 Obsolete Denom: $1 Issued: 1972 Last Update: 2021-07-13 Color: Purple Inserts: 3-Yellow Mold: SCrown Inlay: R-WHITE Quantity: 4000 Catalog#: N5444 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/23365.jpg'],CG023365 Obsolete Denom: $2.50 Issued: 1970 Added: 2010-11-16 Last Update: 2012-05-07 Color: BROWN Inserts: 3 Yellow Mold: SCrown Inlay: R-WHITE Catalog#: N7184 Contributed by: Terry Shaffer Show
"['http://themogh.org/cg_pix/nv/134543.jpg', 'http://themogh.org/cg_pix/nv/134543a.jpg']",CG134543 Obsolete Denom: $5 Issued: 1930s Added: 2014-09-18 Last Update: 2018-02-18 Color: Black Inserts: 3 Beige Mold: RctHrt Inlay: HS Gold Logo: Slot Machine Catalog#: N6479.C Contributed by: Larry Taylor Cancelled Show
"['http://themogh.org/cg_pix/nv/162503.jpg', 'http://themogh.org/cg_pix/nv/162503a.jpg']",CG162503 Obsolete Denom: $5 Issued: 1930s Added: 2016-05-06 Color: Black Inserts: 3 Beige Mold: RctHrt Inlay: HS Gold Logo: Slot Machine Catalog#: N6479 Show
['http://themogh.org/cg_pix/nv/168271.jpg'],CG168271 Obsolete Denom: $5 Issued: 1940s Added: 2016-08-11 Color: Rose Mold: LCrown Inlay: HS-Gold Catalog#: E1786 Contributed by: David Sarles Show
