image_urls,chip_info,issue_date,is_obsolete,has_valid_image
['http://themogh.org/cg_pix/nv/46074.jpg'],CG046074 Current Denom: 50¢ Issued: 1966 Added: 2011-10-10 Last Update: 2014-06-12 Color: BEIGE Mold: HCE Inlay: R-Gold Quantity: 7400 Catalog#: N1389 Contributed by: Alex Cilento Show,2011-10-10,False,True
"['http://themogh.org/cg_pix/nv/129400.jpg', 'http://themogh.org/cg_pix/nv/129400a.jpg']",CG129400 Current Denom: 50¢ Issued: 1966 Added: 2014-06-12 Last Update: 2014-10-12 Color: Beige Mold: HCE Inlay: R-Gold Catalog#: V8136 Contributed by: Don Lueders Orange Center Laminate Show,2014-06-12,False,True
['http://themogh.org/cg_pix/nv/129401.jpg'],CG129401 Current Denom: 50¢ Issued: 1970s Added: 2018-02-08 Last Update: 2019-10-02 Color: Yellow Mold: H&C (LCV) Inlay: HS-GOLD Catalog#: N3028 Contributed by: David Sarles Card Room; Small Print Show,2018-02-08,False,True
['http://themogh.org/cg_pix/nv/260618.jpg'],CG260618 Current Denom: 50¢ Issued: 1966 Added: 2021-02-22 Color: Beige Mold: HCE Inlay: R-Gold Quantity: 7400 Catalog#: N1389.C Contributed by: David Sarles Show,2021-02-22,False,True
['http://themogh.org/cg_pix/nv/16800.jpg'],"CG016800 Current Denom: $1 Issued: 2006 Last Update: 2017-04-17 Color: Blue Inserts: 4-Lime Green Mold: House Inlay: OR-WHITE,SMOOTH Logo: Chariot Catalog#: N7426.1 Contributed by: Greg Susong Smooth inlay; thin print NGCB list chip color as Horizon Blue. Show",2017-04-17,False,True
['http://themogh.org/cg_pix/nv/87445.jpg'],"CG087445 Current Denom: $1 Issued: 2012 Added: 2012-07-19 Last Update: 2017-04-17 Color: Blue Inserts: 4-Lime Green Mold: House Inlay: R-WHITE,SMOOTH Logo: Chariot Catalog#: N7426.2 Contributed by: Cale Guthmiller Dark Gold chariot, smooth inlay; thick print NGCB list chip color as Horizon Blue. Show",2012-07-19,False,True
['http://themogh.org/cg_pix/nv/099330.jpg'],CG099330 Current Denom: $1 Issued: 2013 Added: 2013-02-23 Last Update: 2017-04-17 Color: Blue Inserts: 4-Lime Green Mold: House Inlay: R-WHITE Logo: Chariot Catalog#: D1015 Contributed by: Ross Poppel H&C logo on smaller inlay NGCB list chip color as Horizon Blue. Show,2013-02-23,False,True
['http://themogh.org/cg_pix/nv/119873.jpg'],CG119873 Current Denom: $1 Issued: 2020 Added: 2020-07-02 Last Update: 2023-02-17 Color: Blue Mold: House Inlay: R-WHITE Logo: Chariot Catalog#: D3225 NGCB list chip color as Horizon Blue. Show,2020-07-02,False,True
['http://themogh.org/cg_pix/nv/63231.jpg'],"CG063231 Current Denom: $2 Issued: 2005 Added: 2012-02-14 Last Update: 2022-05-18 Color: Green Inserts: 3 Navy/Gold/Purple Mold: House Inlay: OOR-WHITE-WG Logo: Chariot Catalog#: E4959 Contributed by: Justin Kelley NGCB lists chip color as Mint Green with insert colors of Light Blue, Metallic Gold & Purple. Show",2012-02-14,False,True
['http://themogh.org/cg_pix/nv/114943.jpg'],CG114943 Current Denom: $5 Issued: 2013 Added: 2013-09-07 Last Update: 2022-05-18 Color: Red Inserts: 6-Orange 3-Brown Mold: House Inlay: R - White Logo: Chariot Catalog#: D1233 Contributed by: Ross Poppel NGCB lists chip color as Royal Red with Peach and Chocolate inserts. Show,2013-09-07,False,True
['http://themogh.org/cg_pix/nv/129432.jpg'],CG129432 Current Denom: $5 Issued: 1966 Added: 2016-07-22 Last Update: 2016-07-22 Color: Navy Mold: Plain Inlay: R-Gold Logo: Caesar on Bed Catalog#: N6217 Contributed by: David Sarles Show,2016-07-22,False,True
['http://themogh.org/cg_pix/nv/46082.jpg'],"CG046082 Current Denom: $5 Issued: 1974 Added: 2011-10-10 Last Update: 2014-06-12 Color: RED Inserts: 3 Blue, 3 Yellow Mold: House Inlay: R-WHITE Logo: Caesar scroll Catalog#: N7428 Contributed by: Terry Shaffer Show",2011-10-10,False,True
['http://themogh.org/cg_pix/nv/46083.jpg'],"CG046083 Current Denom: $5 Issued: 1980s Added: 2011-10-10 Last Update: 2014-06-12 Color: RED Inserts: 3 Blue, 3 Dk Gray Mold: House Inlay: R-WHITE Logo: Caesar scroll Catalog#: N6622 Contributed by: Alex Cilento Show",2011-10-10,False,True
['http://themogh.org/cg_pix/nv/46084.jpg'],"CG046084 Current Denom: $5 Issued: 1980S Added: 2011-10-10 Last Update: 2014-06-12 Color: RED Inserts: 3 White, 3 Navy Mold: House Inlay: R-WHITE Logo: Caesar scroll Catalog#: N1388 Contributed by: Alex Cilento Show",2011-10-10,False,True
['http://themogh.org/cg_pix/nv/129431.jpg'],CG129431 Current Denom: $5 Issued: 1986 Added: 2019-08-18 Last Update: 2019-08-18 Color: Red Inserts: 3 White/Dk Purple Mold: House Inlay: R-WHITE Logo: Caesar scroll Catalog#: N4624 Contributed by: Dennis Garnier Show,2019-08-18,False,True
['http://themogh.org/cg_pix/nv/46080.jpg'],"CG046080 Current Denom: $5 Issued: 1989 Added: 2011-10-10 Last Update: 2014-06-12 Color: RED Inserts: 6 Lt Blue, 6 Dk Blue Mold: House Inlay: HUB-WHITE Logo: Sm Caesar Bust Catalog#: N1386 Contributed by: Alex Cilento Show",2011-10-10,False,True
['http://themogh.org/cg_pix/nv/129430.jpg'],"CG129430 Current Denom: $5 Issued: 1993 Added: 2018-01-02 Last Update: 2018-01-02 Color: Red Inserts: 6 Orange, 3 Brown Mold: House Inlay: OR-WHITE Logo: Chariot Catalog#: N7427 Contributed by: Ray Klann TEXTURED INLAY NGCB lists chip color as Royal Red with Peach and Chocolate inserts. Show",2018-01-02,False,True
['http://themogh.org/cg_pix/nv/46076.jpg'],"CG046076 Current Denom: $5 Issued: 1990s Added: 2011-10-10 Last Update: 2017-04-17 Color: Red Inserts: 8 Orange, 4 Brown Mold: House Inlay: R-WHITE Logo: Chariot Catalog#: N7427.E Contributed by: Alex Cilento ERROR: 4 sets of inserts instead of 3. According to Gene Trimble, ""A large order was made with 4 sets of inserts in 1997. They made the morning fills to the tables before it was noticed. Roughly 100 of them were not recovered."" NGCB lists chip color as Royal Red with Peach and Chocolate inserts. Show",2011-10-10,False,True
['http://themogh.org/cg_pix/nv/46077.jpg'],"CG046077 Current Denom: $5 Issued: 2006 Added: 2011-10-10 Last Update: 2017-04-17 Color: Red Inserts: 6 Orange, 3 Brown Mold: House Inlay: R-WHITE Logo: Chariot Catalog#: N7427.1 Contributed by: Alex Cilento Smooth inlay NGCB lists chip color as Royal Red with Peach and Chocolate inserts. Show",2011-10-10,False,True
['http://themogh.org/cg_pix/nv/39835.jpg'],"CG039835 Current Denom: $10 Issued: 2005 Added: 2011-07-23 Last Update: 2017-04-17 Color: Gray Inserts: 4-Green 4-Yellow 4-Red Mold: House Inlay: OOR-WHITE-WG Logo: Chariot Catalog#: E4960 Contributed by: Terry Shaffer NGCB lists chip color as Showboat Grey with insert colors of Forest Green, Lime Green & Plum. Show",2011-07-23,False,True
['http://themogh.org/cg_pix/nv/63297.jpg'],"CG063297 Current Denom: $20 Issued: 1993 Added: 2012-02-15 Last Update: 2014-06-12 Color: Green Inserts: 6 Pink, 3 Navy Mold: House Inlay: R-WHITE Logo: Chariot Catalog#: N4738 Contributed by: Gary Acquistapace BACCARAT, OVERSIZED Show",2012-02-15,False,True
['http://themogh.org/cg_pix/nv/40153.jpg'],"CG040153 Current Denom: $20 Issued: 2008 Added: 2011-07-30 Last Update: 2017-04-17 Color: Orange Inserts: 2-Green Mold: House Inlay: OR-YELLOW Logo: Wreath Catalog#: E7816 Contributed by: Marc Shapiro BACCARAT, OVERSIZED 43mm NGCB lists chip color of Arc Yellow with Lemon Green inserts. Show",2011-07-30,False,True
['http://themogh.org/cg_pix/nv/129447.jpg'],CG129447 Current Denom: $25 Issued: 1967 Added: 2017-05-13 Last Update: 2017-05-13 Color: Green Inserts: 3 Off-White/Pink Mold: HHR Inlay: R-White Logo: Caesar on Bed Quantity: 15500 Catalog#: N4292 Contributed by: CCGTCC Auction Show,2017-05-13,False,True
['http://themogh.org/cg_pix/nv/46240.jpg'],"CG046240 Current Denom: $25 Issued: 1972 Added: 2011-10-14 Last Update: 2014-06-12 Color: Green Inserts: 3 Pink, 3 Red Mold: House Inlay: R-GOLD Logo: Caesar on Bed Quantity: 30000 Catalog#: N4501 Contributed by: Alex Cilento Show",2011-10-14,False,True
['http://themogh.org/cg_pix/nv/46235.jpg'],"CG046235 Current Denom: $25 Issued: 1980s Added: 2011-10-14 Last Update: 2014-06-12 Color: Green Inserts: 3 Orange, 3 Yellow Mold: House Inlay: R-WHITE Logo: Holding Scroll Catalog#: N4609 Contributed by: Alex Cilento Show",2011-10-14,False,True
['http://themogh.org/cg_pix/nv/46236.jpg'],"CG046236 Current Denom: $25 Issued: 1980s Added: 2011-10-14 Last Update: 2014-06-12 Color: Green Inserts: 3 Navy, 3 Orange Mold: House Inlay: R-WHITE Logo: Holding Scroll Catalog#: N4601 Contributed by: Alex Cilento Show",2011-10-14,False,True
['http://themogh.org/cg_pix/nv/46237.jpg'],"CG046237 Current Denom: $25 Issued: 1980s Added: 2011-10-14 Last Update: 2014-06-12 Color: Green Inserts: 3 White, 3 Pink Mold: House Inlay: R-WHITE Logo: Holding Scroll Catalog#: N4626 Contributed by: Alex Cilento Show",2011-10-14,False,True
['http://themogh.org/cg_pix/nv/46238.jpg'],"CG046238 Current Denom: $25 Issued: 1980s Added: 2011-10-14 Last Update: 2014-06-12 Color: Green Inserts: 3 Blue, 3 Peach Mold: House Inlay: R-WHITE Logo: Holding Scroll Catalog#: N4582 Contributed by: Terry Shaffer Show",2011-10-14,False,True
['http://themogh.org/cg_pix/nv/46233.jpg'],"CG046233 Current Denom: $25 Issued: 1993 Added: 2011-10-14 Last Update: 2014-06-12 Color: Green Inserts: 6 Ivory, 3 Plum Mold: House Inlay: OR-WHITE Logo: Chariot Catalog#: N4722 Contributed by: Alex Cilento Show",2011-10-14,False,True
