image_urls,chip_info
['http://themogh.org/cg_pix/nv/41439.jpg'],CG041439 Current Denom: 25¢ Issued: 1980s Added: 2011-08-17 Last Update: 2012-04-23 Color: Lt Brown Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: N3063 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/45846.jpg'],CG045846 Current Denom: 25¢ Issued: 1987 Added: 2011-10-07 Last Update: 2015-03-28 Color: Yellow Mold: 8Suits Inlay: HS-GOLD Catalog#: N0264 Contributed by: Frank Steward Show
['http://themogh.org/cg_pix/nv/19004.jpg'],CG019004 Obsolete Denom: $1 Issued: 1953 Last Update: 2013-12-29 Color: Yellow Inserts: 3-Black Mold: ZigZag Inlay: HS-GOLD Catalog#: N5046 Contributed by: Greg Susong no city Show
['http://themogh.org/cg_pix/nv/19876.jpg'],CG019876 Obsolete Denom: $1 Issued: 1950s Last Update: 2013-12-29 Color: ORANGE Inserts: 3-Navy Mold: ZigZag Inlay: HS-GOLD Catalog#: N5047 Contributed by: Greg Susong no city Show
['http://themogh.org/cg_pix/nv/000924.jpg'],CG000924 Obsolete Denom: $1 Issued: 1960s Last Update: 2018-02-10 Color: Cream Mold: SmKey Inlay: HS-Gold Catalog#: N5048 Contributed by: Greg Susong Show
['http://themogh.org/cg_pix/nv/06520.jpg'],CG006520 Obsolete Denom: $1 Issued: 1970s Last Update: 2013-12-29 Color: Cream Mold: LgKey Inlay: HS-GOLD Catalog#: N5049 Contributed by: Frank Steward Show
['http://themogh.org/cg_pix/nv/13791.jpg'],CG013791 Current Denom: $1 Issued: 2003 Last Update: 2017-03-05 Color: White Inserts: 12-Blue (shallow) Mold: 24Slits Inlay: OR-BLUE Logo: Lake pic Catalog#: E0295 Contributed by: Greg Susong NGCB lists chip color as Ivory with insert colors of Sky Blue. Show
['http://themogh.org/cg_pix/nv/41412.jpg'],CG041412 Current Denom: $2.50 Issued: 2006 Added: 2011-08-16 Last Update: 2017-03-05 Color: Yellow Inserts: 12-Black Mold: 24Slits Inlay: OR-MULTI Catalog#: E0294 Contributed by: Frank Steward NGCB lists chip color as Canary Yellow. Show
['http://themogh.org/cg_pix/nv/45845.jpg'],CG045845 Current Denom: $5 Issued: 1950's Added: 2011-10-07 Last Update: 2011-10-07 Color: GRAY Inserts: 3 Red Mold: ZigZag Catalog#: N7848 Contributed by: Frank Steward Show
['http://themogh.org/cg_pix/nv/190313.jpg'],CG190313 Current Denom: $5 Issued: 1953 Added: 2017-12-18 Color: Red Inserts: 3 Yellow Mold: ZigZag Inlay: HS-Gold Catalog#: N7856 Contributed by: David Sarles No City Show
['http://themogh.org/cg_pix/nv/36775.jpg'],CG036775 Obsolete Denom: $5 Issued: 2/13/1969 Added: 2011-05-19 Last Update: 2020-07-26 Color: Lavender Inserts: 3 Yellow Mold: LgKey Inlay: White Quantity: 8000 Catalog#: N5692 Contributed by: Frank Steward Show
['http://themogh.org/cg_pix/nv/37774.jpg'],CG037774 Obsolete Denom: $5 Issued: 1970s Added: 2011-06-03 Last Update: 2018-02-20 Color: Red Inserts: 3 Or/Ye Mold: H&C (SCV) Inlay: White Logo: Waves Catalog#: N5050 Contributed by: Frank Steward Show
['http://themogh.org/cg_pix/nv/41409.jpg'],CG041409 Obsolete Denom: $5 Issued: 1970s Added: 2011-08-16 Last Update: 2018-02-20 Color: Orange Inserts: 3 Brass Mold: House Catalog#: N6445 Contributed by: Frank Steward PMSC Show
['http://themogh.org/cg_pix/nv/45858.jpg'],"CG045858 Current Denom: $5 Issued: 1990 Added: 2011-10-07 Last Update: 2019-02-20 Color: Red Inserts: 3 Yellow, 3 Orange Mold: H&C (SCV) Catalog#: N2551 Contributed by: Frank Steward North Lake Tahoe, Nv Show"
['http://themogh.org/cg_pix/nv/41413.jpg'],CG041413 Current Denom: $5 Issued: 2003 Added: 2011-08-16 Last Update: 2018-02-20 Color: Fuchsia Inserts: 8-Navy Mold: Plain Inlay: OR-MULTI Logo: Pic lake Catalog#: E0296 Contributed by: Frank Steward NGCB lists chip color as Dark Red with insert colors of Dark Blue. Show
