image_urls,chip_info
"['http://themogh.org/cg_pix/nv/18717.jpg', 'http://themogh.org/cg_pix/nv/18717a.jpg']","CG018717 Obsolete Denom: $1 Issued: 1994 Last Update: 2019-09-07 Color: Cream Mold: 4Rectl (Denom) Inlay: OR-WHITE Logo: Train Catalog#: N0494 Contributed by: Cale Guthmiller Lg $, short arcs Show"
"['http://themogh.org/cg_pix/nv/19637.jpg', 'http://themogh.org/cg_pix/nv/19637a.jpg']","CG019637 Obsolete Denom: $1 Issued: 1990s Last Update: 2019-09-07 Color: White Mold: 4Rectl (Denom) Inlay: OR-WHITE Logo: Train Catalog#: N0494.1 Contributed by: Terry Shaffer Small thick $, short arcs NGCB lists chip color as Ivory. Show"
"['http://themogh.org/cg_pix/nv/66823.jpg', 'http://themogh.org/cg_pix/nv/66823a.jpg']","CG066823 Obsolete Denom: $1 Issued: 1994 Added: 2012-03-09 Last Update: 2019-09-10 Color: White Mold: 4Rectl (Denom) Inlay: OR-WHITE Logo: Train Catalog#: N0494.2 Contributed by: Terry Shaffer Small thin $, long arcs NGCB lists chip color as Ivory. Show"
['http://themogh.org/cg_pix/nv/117126.jpg'],CG117126 Obsolete Denom: $1 Issued: 1994 Added: 2013-11-02 Last Update: 2019-09-14 Color: Cream Mold: 4Rectl (Denom) Inlay: OR-WHITE Logo: Train Catalog#: N0494.E No city Show
['http://themogh.org/cg_pix/nv/19304.jpg'],CG019304 Current Denom: $1 Issued: 10/19/05 Last Update: 2017-03-29 Color: Lt. Blue Inserts: 2-Lt. Yellow 2-Purple Mold: H&C (RHC) Inlay: OR-BLUE-WG Logo: Train Catalog#: E4896 Contributed by: Greg Susong NGCB lists chip color as Sky Blue with insert colors of Plum & Mustard. Show
['http://themogh.org/cg_pix/nv/22210.jpg'],CG022210 Obsolete Denom: $1 Issued: 2006 Last Update: 2017-03-29 Color: Lt. Blue Inserts: 3-Lt. Yellow 1-Purple Mold: H&C (RHC) Inlay: OR-BLUE-WG Logo: Train Catalog#: E4896.E Contributed by: Luke Rapley ERROR; One extra yellow insert & one less purple insert. NGCB lists chip color as Sky Blue with insert colors of Plum & Mustard. Show
"['http://themogh.org/cg_pix/nv/163420.jpg', 'http://themogh.org/cg_pix/nv/163420a.jpg']",CG163420 Current Denom: $1 Issued: 2016 Added: 2016-05-21 Last Update: 2021-06-28 Color: Lt. Blue Inserts: 2-Lt. Yellow 2-Purple Mold: H&C (LCV/SCV) Inlay: OR-BLUE-WG Logo: Train Catalog#: TCR# D2329 Contributed by: Roger Herman Updated by: Ross Poppel NGCB lists chip color as Sky Blue with insert colors of Plum & Mustard. Show
['http://themogh.org/cg_pix/nv/259392.jpg'],CG259392 Obsolete Denom: $1 Issued: 2016 Added: 2021-02-05 Color: Lt. Blue Inserts: 2-Lt. Yellow 2-Purple Mold: H&C (LCV/SCV) Inlay: OR-BLUE-WG Logo: Train Catalog#: TCR# D2329.LS Contributed by: Allan Childers UV image seen on both sides Show
['http://themogh.org/cg_pix/nv/254289.jpg'],CG254289 Current Denom: $2 Issued: 10/01/20 Added: 2020-10-26 Last Update: 2021-02-12 Color: Yellow Inserts: 3 Bl Mold: H&C (RHC) Inlay: OR-BLUE-WG Logo: Train Catalog#: NotinTCR Contributed by: Ross Poppel Updated by: Roger Herman Poker Room drop chip Show
['http://themogh.org/cg_pix/nv/40193.jpg'],"CG040193 Obsolete Denom: $5 Issued: 1994 Added: 2011-07-31 Last Update: 2019-09-09 Color: Red Inserts: 4-Lavender Mold: Dome (Denom) Inlay: OR-White Logo: Train Catalog#: TCR#N0519.1 Contributed by: Brian ""Mr. Splashbar"" Cashman Thin $ Show"
