image_urls,chip_info
"['http://themogh.org/cg_pix/nv/010116.jpg', 'http://themogh.org/cg_pix/nv/s/10116uv.jpg']",CG010116 Obsolete Denom: $1 Issued: 2000 Last Update: 2023-06-16 Color: White Inserts: 1-Ochre-V 1-Olive-V Mold: House Inlay: OR-Multi Logo: Pegasus Catalog#: V7140 Contributed by: Greg Susong Linen Surface - UV I NGCB lists insert colors of Moss Green & Butterscotch. Show
"['http://themogh.org/cg_pix/nv/19811.jpg', 'http://themogh.org/cg_pix/nv/s/19811uv.jpg']",CG019811 Obsolete Denom: $1 Issued: 2000 Last Update: 2023-10-04 Color: White Inserts: 1-Ochre-V 1-Olive-V Mold: House Inlay: OR-Multi Logo: Pegasus Catalog#: V7140 Contributed by: Shane Wilson Matte Surface - UV II NGCB lists insert colors of Moss Green & Butterscotch. Show
['http://themogh.org/cg_pix/nv/09774.jpg'],CG009774 Obsolete Series: 30 Denom: $1 Issued: 2000 Last Update: 2023-10-04 Color: White Inserts: 1-Ochre-V 1-Olive-V Mold: House Inlay: OR-White Logo: BACCARAT Quantity: 1000 Catalog#: V7139 Contributed by: Greg Susong Oversized London Club Baccarat NGCB lists insert colors of Moss Green & Butterscotch. Show
['http://themogh.org/cg_pix/nv/041627.jpg'],CG041627 Obsolete Denom: $1 Issued: 2005 Added: 2011-08-20 Last Update: 2023-10-04 Color: White Inserts: 1-Ochre-V 1-Olive-V Mold: House Inlay: OR-Multi Logo: Pegasus Catalog#: V7140.1 Contributed by: Greg Susong Satin inlay NGCB lists insert colors of Moss Green & Butterscotch. Show
['http://themogh.org/cg_pix/nv/15919.jpg'],CG015919 Show Casinos Obsolete Denom: $1 Issued: 2005 Last Update: 2020-07-24 Color: White Inserts: 1-Ochre-V 1-Olive-V Mold: House Inlay: OR-Multi Logo: Blue globe Catalog#: E4400 Contributed by: Greg Susong NGCB lists insert colors of Moss Green & Butterscotch. Show
['http://themogh.org/cg_pix/nv/019715.jpg'],CG019715 Show Casinos Obsolete Denom: $1 Issued: 2005 Last Update: 2020-07-24 Color: White Inserts: 1-Ochre-V 1-Olive-V Mold: House Inlay: OR-Multi Logo: PLANET HOLLYWOOD/White globe Catalog#: E5142 Contributed by: Greg Susong NGCB lists insert colors of Moss Green & Butterscotch. Show
"['http://themogh.org/cg_pix/nv/54214.jpg', 'http://themogh.org/cg_pix/nv/054214a.jpg']","CG054214 Obsolete Denom: $4 Issued: 2004 Added: 2011-11-19 Last Update: 2023-10-04 Color: Blue Inserts: 1 Cr, 1 Fu, 1 Pu Mold: House Inlay: OOR-Blue Catalog#: E4216 Contributed by: Ross Poppel Updated by: Mike Pellerin Coming soon, 2006. 2nd image shows UV mark Show"
['http://themogh.org/cg_pix/nv/40154.jpg'],CG040154 Obsolete Series: 30 Denom: $5 Issued: 2000 Added: 2011-07-30 Last Update: 2023-10-04 Color: Red Inserts: 2-Green 2-Purple Mold: House Inlay: OR-White Logo: London Club Catalog#: V7142 Contributed by: Barry Hauptman 43mm NGCB lists chip color as Royal Red with insert colors of Munzell Green & Lavender. Show
['http://themogh.org/cg_pix/nv/54215.jpg'],CG054215 Obsolete Denom: $5 Issued: 2000 Added: 2011-11-19 Last Update: 2023-10-04 Color: Red Inserts: 2-Green 2-Purple Mold: House Inlay: OR-Multi Catalog#: V7143 Contributed by: Ross Poppel NGCB lists chip color as Royal Red with insert colors of Munzell Green & Lavender. Show
"['http://themogh.org/cg_pix/nv/302350.jpg', 'http://themogh.org/cg_pix/nv/302350a.jpg']",CG302350 Obsolete Denom: $5 Issued: 2000 Added: 2023-03-13 Last Update: 2023-10-04 Color: Red Inserts: 2-Green 2-Purple Mold: House Inlay: OOR-Multi Catalog#: V7143.1 Contributed by: Allan Childers With UV image Show
