image_urls,chip_info
['http://themogh.org/cg_pix/nv/32830.jpg'],CG032830 Obsolete Denom: 25¢ Issued: 1988 Added: 2011-03-04 Last Update: 2011-03-04 Color: White Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: N1475 Contributed by: Mason Clark Show
['http://themogh.org/cg_pix/nv/39984.jpg'],"CG039984 Obsolete Denom: $1 Issued: 1980s Added: 2011-07-28 Last Update: 2013-12-29 Color: BLUE Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: V6392 Contributed by: Cale Guthmiller Pointed nose of ""1"" Show"
['http://themogh.org/cg_pix/nv/s/04374.jpg'],"CG004374 Obsolete Denom: $1 Issued: 1981 Last Update: 2013-12-29 Color: BLUE Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: N2831 Contributed by: Kevin Aydelott Blunt nose of ""1"" Show"
['http://themogh.org/cg_pix/nv/57868.jpg'],CG057868 Obsolete Denom: $5 Issued: 1980s Added: 2011-12-17 Last Update: 2011-12-17 Color: Red Inserts: 4 Bl/Na Mold: H&C (SCV) Inlay: HS Gold Catalog#: N1476 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/67105.jpg'],CG067105 Obsolete Denom: $5 Issued: 1996 Added: 2012-03-11 Last Update: 2019-09-15 Color: Red Mold: Plain Mftr: Chipco Inlay: Pebble Catalog#: N0672 Contributed by: Terry Shaffer Pebble surface Show
['http://themogh.org/cg_pix/nv/41344.jpg'],"CG041344 Obsolete Denom: $5 Issued: 1998 Added: 2011-08-15 Last Update: 2019-09-28 Color: Red Mold: Plain Mftr: Chipco Inlay: Satin Logo: Logo Catalog#: V2313 Contributed by: Brian ""Mr. Splashbar"" Cashman Show"
['http://themogh.org/cg_pix/nv/57869.jpg'],CG057869 Obsolete Denom: $25 Issued: 1980s Added: 2011-12-17 Last Update: 2011-12-17 Color: Green Inserts: 4 Rd/Pk Mold: H&C (SCV) Inlay: HS Gold Catalog#: N2638 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/57871.jpg'],CG057871 Obsolete Denom: $100 Issued: 1980s Added: 2011-12-17 Last Update: 2019-09-21 Color: Black Inserts: 3 Or/Gn/Ye Mold: H&C (LCV) Inlay: HS Gold Catalog#: E5933 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/57870.jpg'],CG057870 Obsolete Denom: $100 Issued: 1980s Added: 2011-12-17 Last Update: 2011-12-17 Color: Black Inserts: 4 Ye/Bl/Br Mold: H&C (SCV) Inlay: HS Gold Catalog#: E5930 Contributed by: Alex Cilento Show
[],
