image_urls,chip_info
['http://themogh.org/cg_pix/nv/13790.jpg'],"CG013790 Current Denom: $1 Issued: 2003 Last Update: 2022-07-31 Color: White Inserts: 1 Brown, 1 Green Mold: H&C (RHC) Inlay: OOR-Red-FG Logo: Grinning Fish Catalog#: E0432 Contributed by: Greg Susong NGCB lists insert colors as chocolate & day green. Show"
['http://themogh.org/cg_pix/nv/15606.jpg'],"CG015606 Current Denom: $1 Issued: 2004 Last Update: 2022-07-31 Color: White Inserts: 1 Brown, 1 Green Mold: H&C (RHC) Inlay: OOR-Gray-FG Logo: Grinning Fish Catalog#: E0433 Contributed by: Greg Susong NGCB lists insert colors as chocolate & day green. Show"
['http://themogh.org/cg_pix/nv/55421.jpeg'],CG055421 Current Denom: $5 Issued: 2003 Added: 2011-11-26 Last Update: 2019-05-20 Color: Red Inserts: 1-Black 1-Purple Mold: H&C (RHC) Inlay: OOR-Red-FG Logo: Fish Catalog#: E0434 Contributed by: Albert Scalzo (LM-2995-2) NGCB lists insert colors as charcoal and orchid. Show
['http://themogh.org/cg_pix/nv/39773.jpg'],CG039773 Current Denom: $5 Issued: 2004 Added: 2011-07-21 Last Update: 2019-05-20 Color: Red Inserts: 1-Black 1-Purple Mold: H&C (RHC) Inlay: OOR-Pink-WG Logo: Fish Catalog#: E0435 Contributed by: Albert Scalzo (LM-2995-2) NGCB lists insert colors as charcoal and orchid. Show
['http://themogh.org/cg_pix/nv/52791.jpg'],"CG052791 Current Denom: $25 Issued: 2003 Added: 2011-11-05 Last Update: 2017-02-16 Color: Green Inserts: 3-Pink 3-Yellow Mold: H&C (RHC) Inlay: OOR-RED-FG Logo: Grinning Fish Catalog#: E0436 Contributed by: Gary Acquistapace NGCB lists chip color as Dark Green & insert colors as ""Alt. Apricot"" and ""Radiant Red"". Show"
['http://themogh.org/cg_pix/nv/52792.jpg'],"CG052792 Current Denom: $25 Issued: 2004 Added: 2011-11-05 Last Update: 2017-02-16 Color: Green Inserts: 3-Pink 3-Yellow Mold: H&C (RHC) Inlay: OOR-GREEN-FG Logo: Grinning Fish Catalog#: E0437 Contributed by: Gary Acquistapace NGCB lists chip color as Dark Green & insert colors as ""Alt. Apricot"" and ""Radiant Red"". Show"
['http://themogh.org/cg_pix/nv/70957.jpg'],CG070957 Current Denom: $100 Issued: 2003 Added: 2012-04-07 Last Update: 2017-02-16 Color: Black Inserts: 3-Pink 3-Yellow Mold: H&C (RHC) Inlay: OOR-RED-FG Logo: Fish Catalog#: E0438 Contributed by: Sheldon Cooper NGCB lists insert colors as beige and watermelon. Show
['http://themogh.org/cg_pix/nv/70960.jpg'],"CG070960 Current Denom: $100 Issued: 2004 Added: 2012-04-07 Last Update: 2017-02-16 Color: Black Inserts: 3-Blue 3-Pink 3-Yellow Mold: H&C (RHC) Inlay: OOR-GRAY-FG Logo: Fish Catalog#: E0439 Contributed by: Sheldon Cooper NGCB lists insert colors as beige, watermelon and sky blue. Show"
['http://themogh.org/cg_pix/nv/70962.jpg'],CG070962 Current Denom: $500 Issued: 2004 Added: 2012-04-07 Last Update: 2017-02-16 Color: Purple Inserts: 4-Lavender 4-Green Mold: H&C (RHC) Inlay: OOR-LT PURPLE-FG Logo: Fish Catalog#: E3648 Contributed by: Sheldon Cooper NGCB lists insert colors as Sherbet Green and Hawaii Flower. Show
[],
