image_urls,chip_info
['http://themogh.org/cg_pix/nv/180021.jpg'],"CG180021 Obsolete Issued: 1956 Added: 2017-05-29 Color: Pink Mold: Plain Inlay: SCA-WHITE,GREEN Logo: Cactus & Sun Quantity: 540 Catalog#: N6338.pi Contributed by: David Sarles Show"
['http://themogh.org/cg_pix/nv/72925.jpg'],CG072925 Current Denom: 25¢ Issued: 1970s Added: 2012-05-01 Last Update: 2019-08-24 Color: Brown Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: N9395 Contributed by: Sheldon Cooper Show
['http://themogh.org/cg_pix/nv/71303.jpg'],CG071303 Obsolete Denom: $1 Issued: 1956 Added: 2012-04-10 Last Update: 2014-03-28 Color: Green Mold: H&C (CJ) Inlay: HS-GOLD Catalog#: N3853 Contributed by: Sheldon Cooper Show
['http://themogh.org/cg_pix/nv/s/19901.jpg'],CG019901 Obsolete Denom: $1 Issued: 1956 Last Update: 2014-03-28 Color: Green Mold: H&C (CJ) Inlay: HS-GOLD Catalog#: N3853.C Contributed by: Luke Rapley Cancelled - Drilled Show
['http://themogh.org/cg_pix/nv/s/19414.jpg'],CG019414 Obsolete Denom: $1 Issued: 1964 Last Update: 2016-10-02 Color: Red Inserts: 3-Green Mold: H&C (CJ) Inlay: SCA-WHITE Logo: Cactus & Sun Quantity: 8000 Catalog#: N1239 Contributed by: Dick Bartley Show
"['http://themogh.org/cg_pix/nv/040088.jpg', 'http://themogh.org/cg_pix/nv/040088a.jpg']",CG040088 Obsolete Denom: $1 Issued: 1962 Added: 2011-07-30 Last Update: 2016-10-02 Color: Salmon Inserts: 3-Yellow Mold: H&C (CJ) Inlay: OR-WHITE Logo: Bud Gurley Catalog#: E6446 Contributed by: Gene Lonstein Promo chip: Bud Gurley (large lettering) Show
"['http://themogh.org/cg_pix/nv/21179.jpg', 'http://themogh.org/cg_pix/nv/21179a.jpg']",CG021179 Obsolete Denom: $1 Issued: 1962 Last Update: 2016-10-02 Color: Salmon Inserts: 3-Yellow Mold: H&C (CJ) Inlay: OR-WHITE Logo: Cork McKean Catalog#: E6447 Contributed by: Greg Susong Promo name: Cork McKean (small lettering) Show
"['http://themogh.org/cg_pix/nv/s/20648.jpg', 'http://themogh.org/cg_pix/nv/s/21033a.jpg']",CG021033 Obsolete Denom: $1 Issued: 1962 Last Update: 2016-10-02 Color: Salmon Inserts: 3-Yellow Mold: H&C (CJ) Inlay: OR-WHITE Logo: Pete Piersanti Catalog#: N3796 Contributed by: Charles Kaplan Updated by: James Campiglia Promo name: Pete Piersanti (large lettering) Show
"['http://themogh.org/cg_pix/nv/s/20648.jpg', 'http://themogh.org/cg_pix/nv/s/20648a.jpg']",CG020648 Obsolete Denom: $1 Issued: 1962 Last Update: 2016-10-02 Color: Salmon Inserts: 3-Yellow Mold: H&C (CJ) Inlay: OR-WHITE Logo: Pete Piersanti Catalog#: N3798 Contributed by: Charles Kaplan Promo name: Pete Piersanti (small lettering) Show
"['http://themogh.org/cg_pix/nv/159130.jpg', 'http://themogh.org/cg_pix/nv/159130a.jpg']",CG159130 Obsolete Denom: $1 Issued: 1962 Added: 2016-03-20 Last Update: 2018-07-21 Color: Red Inserts: 3-Yellow Mold: H&C (CJ) Inlay: OR-WHITE Logo: Dick Sweeney Catalog#: N3795 Contributed by: Don Lueders Promo name: Dick Sweeney (large lettering) Red Show
"['http://themogh.org/cg_pix/nv/40176.jpg', 'http://themogh.org/cg_pix/nv/40176a.jpg']",CG040176 Obsolete Denom: $1 Issued: 1962 Added: 2011-07-30 Last Update: 2016-10-02 Color: Salmon Inserts: 3-Yellow Mold: H&C (CJ) Inlay: OR-WHITE Logo: Dick Sweeney Catalog#: N3795 Promo name: Dick Sweeney (large lettering) Show
