image_urls,chip_info
['http://themogh.org/cg_pix/nv/45418.jpg'],CG045418 Current Denom: 25¢ Issued: 1997 Added: 2011-10-01 Last Update: 2012-04-28 Color: Yellow Mold: 8Suits Inlay: HS-BLACK Catalog#: N4864 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/45419.jpg'],CG045419 Current Denom: 50¢ Issued: 1997 Added: 2011-10-01 Last Update: 2012-02-29 Color: PINK Mold: Unicorn Inlay: HS-GOLD Catalog#: N4865 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/000975.jpg'],CG000975 Obsolete Denom: $1 Issued: 1994 Last Update: 2018-02-10 Color: White Mold: Plain Inlay: Linen Logo: Blue Star Catalog#: N0680 Contributed by: Greg Susong Show
['http://themogh.org/cg_pix/nv/13868.jpg'],"CG013868 Current Denom: $1 Issued: 2003 Last Update: 2017-03-24 Color: White Inserts: 1-Brown 1-Green 1-Orange Mold: H&C (RHC) Inlay: OR-BLUE-WG Logo: Decatur Catalog#: E0028 Contributed by: Greg Susong NGCB lists insert colors of Lime Green, Orange & Russett. Show"
['http://themogh.org/cg_pix/nv/40409.jpg'],"CG040409 Current Denom: $1 Issued: 2011 Added: 2011-08-02 Last Update: 2017-03-24 Color: White Inserts: 1-Brown 1-Green 1-Orange Mold: H&C (SCV) Inlay: R-BLUE Logo: Decatur Catalog#: D0131 NGCB lists insert colors of Lime Green, Orange & Russett. Show"
['http://themogh.org/cg_pix/nv/59092.jpg'],"CG059092 Current Denom: $1 Issued: 2011 Added: 2011-12-27 Last Update: 2017-03-24 Color: White Inserts: 1-Brown 1-Green 1-Orange Mold: H&C (LCV) Inlay: R-BLUE Logo: Decatur Catalog#: D0131 Contributed by: Cale Guthmiller NGCB lists insert colors of Lime Green, Orange & Russett. Show"
['http://themogh.org/cg_pix/nv/62685.jpg'],CG062685 Obsolete Denom: $4 Issued: 2011 Added: 2012-02-11 Last Update: 2017-03-24 Color: Mustard Inserts: 2-Green 2-Black Mold: H&C (LCV) Inlay: R-BLUE Logo: Decatur Catalog#: D0337.L Contributed by: Terry Shaffer Poker room drop chip NGCB lists chip color as Butterscotch. Show
['http://themogh.org/cg_pix/nv/62686.jpg'],CG062686 Obsolete Denom: $4 Issued: 2011 Added: 2012-02-11 Last Update: 2017-03-24 Color: Mustard Inserts: 2-Green 2-Black Mold: H&C (SCV) Inlay: R-BLUE Logo: Decatur Catalog#: D0337.S Contributed by: Ross Poppel Poker room drop chip NGCB lists chip color as Butterscotch. Show
['http://themogh.org/cg_pix/nv/34288.jpg'],CG034288 Obsolete Denom: $5 Issued: 1994 Added: 2011-04-04 Last Update: 2019-10-02 Color: Red Mold: Plain Mftr: Chipco Inlay: Linen Catalog#: N0665 Contributed by: Justin Kelley Show
['http://themogh.org/cg_pix/nv/57368.jpg'],CG057368 Obsolete Denom: $5 Issued: 2007 Added: 2011-12-10 Last Update: 2017-03-24 Color: Red Inserts: 3-Green 3-Purple Mold: H&C (RHC) Inlay: OR-MULTI Catalog#: E7741 Contributed by: Gary Acquistapace NGCB lists chip color as Royal Red with Green & Plum inserts. Show
"['http://themogh.org/cg_pix/nv/45420.jpg', 'http://themogh.org/cg_pix/nv/45420a.jpg']",CG045420 Current Denom: $5 Issued: 1988 Added: 2011-10-01 Last Update: 2018-01-13 Color: Red Inserts: 4 Blue Mold: 4Suits (LOT) Inlay: CIC-Silver Logo: <> lot Catalog#: N1346 Contributed by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/73853.jpg', 'http://themogh.org/cg_pix/nv/73853a.jpg']",CG073853 Current Denom: $5 Issued: 1988 Added: 2012-05-12 Last Update: 2018-02-20 Color: Red Inserts: 4 Blue Mold: 4Suits (ROT) Inlay: CIC-Silver Logo: <> rot Catalog#: N1346.1 Contributed by: Terry Shaffer Show
"['http://themogh.org/cg_pix/nv/45421.jpg', 'http://themogh.org/cg_pix/nv/45421a.jpg']",CG045421 Current Denom: $25 Issued: 1988 Added: 2011-10-01 Last Update: 2018-01-13 Color: Green Inserts: 3 sxs White Mold: DieSuits (LOT) Inlay: CIC-Silver Catalog#: N1045 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/45422.jpg'],CG045422 Current Denom: $25 Issued: 1994 Added: 2011-10-01 Last Update: 2019-09-29 Color: Green Inserts: 3 sxs White Mold: Plain Mftr: Chipco Inlay: FG Logo: Arizona Charlie Catalog#: N0557 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/86643.jpg'],CG086643 Current Denom: $25 Issued: 2010 Added: 2012-06-26 Last Update: 2017-03-24 Color: Green Inserts: 6-Pink Mold: H&C (SCV) Inlay: R-GREEN Logo: Decatur Catalog#: D0981 Contributed by: Ross Poppel NGCB lists chip color as Day Green. Show
