image_urls,chip_info
['http://themogh.org/cg_pix/nv/292116.jpg'],CG292116 Current Issued: 1951 Added: 2022-09-14 Color: Green Inserts: 3 Purple Mold: SCrown Inlay: HS-GOLD Logo: Nugget & Rays Contributed by: Greg Ikemoto Show
['http://themogh.org/cg_pix/nv/89834.jpg'],CG089834 Current Denom: 25¢ Issued: 1955 Added: 2012-09-03 Last Update: 2017-05-20 Color: White Mold: SCrown Inlay: HS-GOLD Logo: Pan Quantity: 1000 Catalog#: D0761 Show
['http://themogh.org/cg_pix/nv/58180.jpg'],"CG058180 Current Denom: 25¢ Issued: 1960s Added: 2011-12-19 Last Update: 2017-05-20 Color: Ochre Mold: G~N Inlay: HS-GOLD Catalog#: N1112 Contributed by: Brian ""Mr. Splashbar"" Cashman Show"
['http://themogh.org/cg_pix/nv/58179.jpg'],"CG058179 Current Denom: 25¢ Issued: 1975 Added: 2011-12-19 Last Update: 2017-05-20 Color: Lavender Mold: G~N Inlay: HS-GOLD Quantity: 2000 Catalog#: N1730 Contributed by: Brian ""Mr. Splashbar"" Cashman Show"
['http://themogh.org/cg_pix/nv/224285.jpg'],CG224285 Obsolete Denom: 25¢ Issued: 1975 Added: 2019-05-23 Color: Lavender Mold: G~N Inlay: HS-GOLD Quantity: 2000 Catalog#: N1730.C Contributed by: Alan King Canceled Show
"['http://themogh.org/cg_pix/nv/60573.jpg', 'http://themogh.org/cg_pix/nv/60573a.jpg']",CG060573 Current Denom: 0.50 Issued: 1950s Added: 2012-01-10 Last Update: 2017-05-20 Color: Green Mold: SmKey Inlay: HS-GOLD Logo: GN Catalog#: N7362 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/117234.jpg'],CG117234 Current Denom: 0.50 Issued: 1960s Added: 2013-11-05 Last Update: 2017-05-20 Color: Gray/Blue Inserts: 1/2 Pie Dovetail Blue Mold: G~N Inlay: HS-GOLD Catalog#: N1116 Contributed by: Don Lueders Show
['http://themogh.org/cg_pix/nv/097746.jpg'],CG097746 Obsolete Denom: $1 Issued: 1953 Added: 2013-01-29 Last Update: 2016-10-31 Color: Lt Blue Mold: SCrown Inlay: HS-GOLD Logo: PAN Quantity: 1000 Catalog#: D0763 Show
"['http://themogh.org/cg_pix/nv/s/19860.jpg', 'http://themogh.org/cg_pix/nv/s/19860a.jpg']",CG019860 Obsolete Denom: $1 Issued: 1955 Last Update: 2016-10-31 Color: Brown Mold: SmKey Inlay: HS-GOLD Logo: GN Catalog#: N7339 Contributed by: Mike Quinlivan Show
['http://themogh.org/cg_pix/nv/32858.jpg'],CG032858 Obsolete Denom: $1 Issued: 1960s Added: 2011-03-05 Last Update: 2016-10-31 Color: Navy Inserts: 3 Off-White Mold: G~N Inlay: HS-GOLD Catalog#: N1722 Contributed by: Ernie Molinari Show
['http://themogh.org/cg_pix/nv/s/19408.jpg'],"CG019408 Obsolete Denom: $1 Issued: 1964 Last Update: 2021-01-04 Color: Gray Mold: H&C (CJ) Inlay: R-WHITE Quantity: 50000 Catalog#: N1732 Contributed by: Greg Susong Chip order cards say color for this chip is ""Lt. Blue"". Show"
['http://themogh.org/cg_pix/nv/19570.jpg'],"CG019570 Obsolete Denom: $1 Issued: 1975 Last Update: 2017-05-20 Color: White, Dk Purple Inserts: White/Purple 1/4 Pie Mold: G~N Inlay: R-WHITE Logo: Gold Nugget Quantity: 50000 Catalog#: N1723 Contributed by: Terry Shaffer Show"
"['http://themogh.org/cg_pix/nv/178263.jpg', 'http://themogh.org/cg_pix/nv/178263a.jpg']","CG178263 Obsolete Denom: $1 Issued: 1975 Added: 2017-04-09 Last Update: 2017-05-20 Color: White, Dk Purple Inserts: White/Purple 1/4 Pie Mold: G~N Inlay: R-WHITE Logo: Gold Nugget Catalog#: N9835.E Contributed by: David Sarles Error: $5 inlay on $1 chip. Show"
['http://themogh.org/cg_pix/nv/s/19571.jpg'],CG019571 Obsolete Denom: $1 Issued: 1970s Last Update: 2016-10-31 Color: Navy Inserts: 2-White Mold: H&C (SCV) Inlay: R-WHITE Logo: Gold Nugget Catalog#: N1731 Contributed by: Greg Susong Show
['http://themogh.org/cg_pix/nv/s/19716.jpg'],CG019716 Obsolete Denom: $1 Issued: 1980s Last Update: 2016-10-31 Color: Navy Inserts: 2-White Mold: House Inlay: R-WHITE Logo: Gold Nugget Catalog#: N8462 Contributed by: Dick Bartley Show
['http://themogh.org/cg_pix/nv/06010.jpg'],CG006010 Obsolete Denom: $1 Issued: 1985 Last Update: 2016-10-31 Color: Blue Inserts: 3-Yellow Mold: House Inlay: R-WHITE Catalog#: N1729 Contributed by: Greg Susong Large $1; no logo Show
['http://themogh.org/cg_pix/nv/40097.jpg'],CG040097 Obsolete Denom: $1 Issued: 1992 Added: 2011-07-30 Last Update: 2016-10-31 Color: Blue Inserts: 3-Yellow Mold: House Inlay: R-WHITE Catalog#: N4530 Contributed by: Cale Guthmiller Small $1; logo; darker print Show
['http://themogh.org/cg_pix/nv/18808.jpg'],CG018808 Obsolete Denom: $1 Issued: 1994 Last Update: 2016-10-31 Color: Blue Inserts: 3-Yellow Mold: House Inlay: R-WHITE Catalog#: N4531 Contributed by: Greg Susong Medium $1; name small; no trademark Show
['http://themogh.org/cg_pix/nv/04377.jpg'],CG004377 Obsolete Denom: $1 Issued: 1996 Last Update: 2016-10-31 Color: Blue Inserts: 3-Yellow Mold: House Inlay: R-WHITE Catalog#: N4530.1 Contributed by: Greg Susong Small $1; logo; light print; trademark Show
"['http://themogh.org/cg_pix/nv/09661.jpg', 'http://themogh.org/cg_pix/nv/09661uv.jpg']","CG009661 Obsolete Denom: $1 Issued: 2000 Last Update: 2017-05-20 Color: Blue Inserts: 3-Yellow Mold: House Inlay: OR-WHITE, GOLD Catalog#: V4367 Contributed by: Greg Susong Light Gold banner UV I NGCB lists chip color as Horizon Blue. Show"
"['http://themogh.org/cg_pix/nv/13084.jpg', 'http://themogh.org/cg_pix/nv/13084uv.jpg']","CG013084 Current Denom: $1 Issued: 2000 Last Update: 2017-05-20 Color: Blue Inserts: 3-Yellow Mold: House Inlay: OR-WHITE, GOLD Catalog#: V4367 Contributed by: Greg Susong Light Gold banner UV II NGCB lists chip color as Horizon Blue. Show"
['http://themogh.org/cg_pix/nv/40098.jpg'],"CG040098 Current Denom: $1 Issued: 2005 Added: 2011-07-30 Last Update: 2014-01-10 Color: BLUE Inserts: 3-Yellow Mold: House Inlay: OR-WHITE, GOLD Catalog#: N4367.1 Contributed by: Cale Guthmiller Dark gold banner Show"
['http://themogh.org/cg_pix/nv/97900.jpg'],"CG097900 Current Denom: $1 Issued: 2012 Added: 2013-02-01 Last Update: 2016-10-31 Color: Blue Inserts: 3-Yellow Mold: House Inlay: OR-WHITE, GOLD Catalog#: NotInTCR Contributed by: Ricky Pushkin Very dark gold banner Show"
['http://themogh.org/cg_pix/nv/273374.jpg'],"CG273374 Current Denom: $1 Issued: 2021 Added: 2021-11-03 Last Update: 2023-03-22 Color: Blue Inserts: 3-Yellow Mold: Plain Mftr: Icon Inlay: R-WHITE, GOLD Catalog#: D3295 Show"
['http://themogh.org/cg_pix/nv/100863.jpg'],"CG100863 Current Denom: $1 Issued: 03/2013 Added: 2013-04-01 Last Update: 2023-10-20 Color: Blue Inserts: 3-Yellow Mold: House Inlay: R-WHITE, GOLD Catalog#: D1038 Contributed by: Ross Poppel H&C in inlay NGCB lists chip color as Horizon Blue. Show"
[],"CG311893 Obsolete Denom: $1 Added: 2023-12-27 Last Update: 2023-12-27 Color: Blue Inserts: 3-Yellow Mold: House Inlay: R-WHITE, GOLD Catalog#: D1038 Contributed by: Ross Poppel H&C in inlay. the gold color in the inlay is darker. NGCB lists chip color as Horizon Blue. Show"
[],CG120114 Current Denom: $1 Issued: 2013 Added: 2014-01-11 Last Update: 2022-01-06 Color: Mustard Mold: Unknown Logo: Poker Room Catalog#: NotInTCR Not yet used by casino. Show
['http://themogh.org/cg_pix/nv/235388.jpg'],CG235388 Current Denom: $2 Issued: 01/2020 Added: 2020-01-24 Last Update: 2020-07-21 Color: Gray Inserts: 2 Pink/Blue Mold: House Inlay: R-White Catalog#: TCR# D2948 Contributed by: Brian J. Kaefer Show
['http://themogh.org/cg_pix/nj/43885.jpg'],CG043885 Show Casinos Denom: $5 Added: 2017-05-21 Last Update: 2017-05-21 Color: RED Inserts: 4 Wh Mold: House Inlay: White Logo: Logo Catalog#: GOL-5a Contributed by: Ricky Pushkin This Atlantic City chip was thought to have also been used in Las Vegas and was listed in The Chip Rack.  But that is not true and has since been removed from TCR. At best some of these chips were presented and redeemed at the cage. Show
['http://themogh.org/cg_pix/nv/285247.jpg'],CG285247 Current Denom: $5 Added: 2022-05-23 Last Update: 2022-05-23 Color: Red Inserts: 4 Gray/Yellow/Blue Mold: House Inlay: HUB-White Logo: Logo Contributed by: Shungo Okubo Show
"['http://themogh.org/cg_pix/nv/60579.jpg', 'http://themogh.org/cg_pix/nv/60579a.jpg']","CG060579 Current Denom: 5 Issued: 1940s Added: 2012-01-10 Last Update: 2016-10-31 Color: Purple Mold: Diamond Inlay: HS-GOLD Logo: TMc Catalog#: N2410 Contributed by: Alex Cilento TMc = Guy McAfee, attributed to ... Show"
"['http://themogh.org/cg_pix/nv/167939.jpg', 'http://themogh.org/cg_pix/nv/167939a.jpg']",CG167939 Current Denom: 5 Issued: 1940s Added: 2016-08-04 Last Update: 2016-10-31 Color: Lavender Mold: Diamond Inlay: HS-GOLD Logo: Nugget & Rays Catalog#: V2631 Contributed by: David Sarles Show
