image_urls,chip_info
['http://themogh.org/cg_pix/nv/22400.jpg'],"CG022400 Current Denom: $1 Issued: 12/17/2009 Added: 2010-10-28 Last Update: 2019-05-20 Color: Blue Inserts: 1-Yellow 1-Olive 1-Gray Mold: House Inlay: OR-Gray-FG Logo: A Catalog#: E9220 Contributed by: Luke Rapley NGCB lists chip color as Horizon Blue with insert colors of Grey, Moss Green & Yellow. Show"
['http://themogh.org/cg_pix/nv/29897.jpg'],"CG029897 Current Denom: $3 Issued: 12/17/2009 Added: 2011-01-24 Last Update: 2017-03-24 Color: Lt Green Inserts: 1-Pink 1-Yellow 1-Orange Mold: House Inlay: OR-GRAY-WG Logo: Poker Catalog#: E9221 NGCB lists chip color as Mint Green with insert colors of Daisy, Butterscotch & Light Pink. Show"
['http://themogh.org/cg_pix/nv/29898.jpg'],CG029898 Current Denom: $5 Issued: 12/17/2009 Added: 2011-01-24 Last Update: 2017-03-24 Color: Red Inserts: 2-Purple 2-Peach Mold: House Inlay: OR-GRAY-WG Logo: A Catalog#: E9222 NGCB lists insert colors of Apricot & Lavender. Show
['http://themogh.org/cg_pix/nv/30816.jpg'],CG030816 Current Denom: $10 Issued: 12/17/2009 Added: 2011-02-05 Last Update: 2017-03-24 Color: Orange Inserts: 1-Gray 1-Black Mold: House Inlay: OR-GRAY-WG Logo: Poker Catalog#: E9223 NGCB lists insert colors of Dark Brown & Tan. Show
['http://themogh.org/cg_pix/nv/29901.jpg'],"CG029901 Current Denom: $20 Issued: 12/17/2009 Added: 2011-01-24 Last Update: 2017-03-24 Color: Yellow Inserts: 2-Red 2-Light Blue 2-Dark Blue Mold: House Inlay: OR-GRAY-WG Catalog#: E9224 NGCB lists chip color as Arc Yellow with insert colors of Bahama Blue, Sky Blue & Red. Show"
['http://themogh.org/cg_pix/nv/29899.jpg'],CG029899 Current Denom: $25 Issued: 12/17/2009 Added: 2011-01-24 Last Update: 2017-03-24 Color: Green Inserts: 3-Red 3-Orange Mold: House Inlay: OR-GRAY-WG Catalog#: E9225 NGCB lists chip color as Dark Green with insert colors of Carrot & Cherry. Show
['http://themogh.org/cg_pix/nv/112750.jpg'],CG112750 Current Denom: $100 Issued: 2009 Added: 2013-07-28 Last Update: 2017-03-24 Color: Black Inserts: 4-White-V 4-Green-V Mold: House Inlay: OR-GRAY-WG Logo: Baccarat Catalog#: E9579 Contributed by: Don Lueders Oversized 43mm NGCB lists insert colors of Sherbert Green & Almond. Show
['http://themogh.org/cg_pix/nv/29900.jpg'],CG029900 Current Denom: $100 Issued: 12/17/2009 Added: 2011-01-24 Last Update: 2017-03-24 Color: Black Inserts: 4-White-V 4-Green-V Mold: House Inlay: OR-GRAY-WG Catalog#: E9227 NGCB lists insert colors of Sherbert Green & Almond. Show
['http://themogh.org/cg_pix/nv/74063.jpg'],"CG074063 Current Denom: $500 Issued: 2009 Added: 2012-05-17 Last Update: 2017-03-24 Color: Purple Inserts: 8-Red 4-Peach Mold: House Inlay: OR-GRAY-WG Catalog#: E9400 Contributed by: Sheldon Cooper NGCB lists chip color as Orchid with insert colors of Watermelon, Sherbert Orange & Orange. Show"
['http://themogh.org/cg_pix/nv/74064.jpg'],CG074064 Current Denom: $1000 Issued: 2009 Added: 2012-05-17 Last Update: 2017-03-24 Color: Yellow Inserts: 2-Black 2-Red Mold: House Inlay: OR-GRAY-WG Catalog#: E9401 Contributed by: Sheldon Cooper NGCB lists chip color as Daisy with insert colors of Charcoal & Red. Show
['http://themogh.org/cg_pix/nv/213626.jpg'],"CG213626 Current Denom: $25000 Issued: 2009 Added: 2018-10-14 Last Update: 2018-10-14 Color: Red Inserts: 2 Blue, 2 Blue/Black/Blue Mold: House Inlay: OR-GRAY-WG Catalog#: NotInTCR Show"
['http://themogh.org/cg_pix/nv/213622.jpg'],CG213622 Current Denom: $100000 Issued: 2009 Added: 2018-10-14 Last Update: 2023-01-27 Color: Silver Inserts: 3-Yellow 6-Hot Orange Mold: House Inlay: OR-GRAY-WG Catalog#: D0781 Show
[],
