image_urls,chip_info
['http://themogh.org/cg_pix/nv/119153.jpg'],"CG119153 Obsolete Series: 9 Issued: 1950s Added: 2013-12-24 Last Update: 2017-02-25 Color: Beige Mold: LCrown Inlay: HS Gold Quantity: 2000 Catalog#: V7626 Contributed by: Fred DeKeyser CG119153 - Beige - Shown CG038811 - Green CG122762 - White CG122763 - Navy CG136377 - Red CG220827 - Black CG220828 - Lavender CG220829 - Black, HS Red PAN chip Contributors: Fred DeKeyser, Dennis Berry, Richard Siri Show"
"['http://themogh.org/cg_pix/nv/057352.jpg', 'http://themogh.org/cg_pix/nv/057352a.jpg']",CG057352 Obsolete Denom: 5¢ Issued: 1941 Added: 2013-10-22 Last Update: 2018-10-02 Color: White Mold: LCrown Inlay: HS-Gold Logo: FAB Catalog#: D1234 Contributed by: Chuck Larson The chips are from Harold's Club in Reno. Fred Beck leased the games there. Show
"['http://themogh.org/cg_pix/nv/057353.jpg', 'http://themogh.org/cg_pix/nv/057353a.jpg']",CG057353 Obsolete Denom: 25¢ Issued: 1941 Added: 2013-10-22 Last Update: 2018-10-02 Color: Red Mold: LCrown Inlay: HS-Gold Logo: FAB Catalog#: D1235 Contributed by: Chuck Larson The chips are from Harold's Club in Reno. Fred Beck leased the games there. Show
['http://themogh.org/cg_pix/nv/69734.jpg'],CG069734 Obsolete Denom: 25¢ Issued: 1950s Added: 2012-03-30 Last Update: 2018-10-02 Color: Purple Inserts: 2 Pink 1/4 Pie Mold: HCE Inlay: HS-Gold Catalog#: N5119 Contributed by: Terry Shaffer Show
"['http://themogh.org/cg_pix/nv/220171.jpg', 'http://themogh.org/cg_pix/nv/220171a.jpg']","CG220171 Obsolete Denom: 25¢ Issued: 1965 Added: 2019-02-23 Color: Navy Mold: HCE Inlay: R-White Logo: H. Smith Jr. Catalog#: N5118.E Contributed by: Richard Siri Error Chip, inserts missing Show"
"['http://themogh.org/cg_pix/nv/045664.jpg', 'http://themogh.org/cg_pix/nv/045664a.jpg']",CG045664 Obsolete Denom: 25¢ Issued: 1970 Added: 2011-10-04 Last Update: 2020-06-20 Color: Navy Blue Inserts: 3-Pink Mold: HCE Inlay: R-WHITE/BLACK Quantity: 5000 Catalog#: N5118 Contributed by: Roy Klein Updated by: Steve Clark H. Smith Jr. Show
['http://themogh.org/cg_pix/nv/86714.jpg'],CG086714 Obsolete Denom: 50¢ Issued: 1970s Added: 2012-06-29 Last Update: 2021-07-10 Color: Orange Mold: H&C (LCV) Inlay: HS-GOLD Catalog#: N3034 Contributed by: Ross Poppel PAN chip Show
"['http://themogh.org/cg_pix/nv/057429.jpg', 'http://themogh.org/cg_pix/nv/057429a.jpg']",CG057429 Obsolete Denom: $1 Issued: 1941 Added: 2013-10-22 Last Update: 2018-10-02 Color: Blue Mold: LCrown Inlay: HS-Gold Logo: FAB Quantity: 500 Catalog#: N9864 Contributed by: Chuck Larson The chips are from Harold's Club in Reno. Fred A. Beck leased the games there. Show
"['http://themogh.org/cg_pix/nv/020269.jpg', 'http://themogh.org/cg_pix/nv/020269a.jpg']",CG020269 Show Casinos Obsolete Denom: $1 Issued: 1962 Added: 2021-03-10 Last Update: 2021-12-05 Color: Black Inserts: 2-White Mold: HCE Inlay: HS-GOLD Catalog#: N5101 Contributed by: Terry Shaffer H $1 G in horseshoe / H $1 C in clover Show
[],CG268464 Obsolete Denom: $1 Issued: 1962 Added: 2021-12-05 Last Update: 2023-06-25 Color: Black Inserts: 2-White Mold: HCE Inlay: HS-GOLD Catalog#: D0608 Good Luck H $1 C in horseshoe / H $1 G Show
"['http://themogh.org/cg_pix/nv/019569.jpg', 'http://themogh.org/cg_pix/nv/019569a.jpg']","CG019569 Obsolete Denom: $1 Issued: 1964 Last Update: 2020-11-23 Color: Salmon Inserts: 3-Gray Mold: HCE Inlay: R-WHITE/MULTI Logo: Raymond I. ""Pappy"" S Quantity: 110000 Catalog#: N5116 Contributed by: Greg Susong Updated by: Steve Clark Show"
"['http://themogh.org/cg_pix/nv/102204.jpg', 'http://themogh.org/cg_pix/nv/102204a.jpg']","CG102204 Obsolete Denom: $1 Issued: 1964 Added: 2013-04-29 Last Update: 2018-10-02 Color: Salmon Inserts: 3-Gray Mold: HCE Inlay: R-White/Multi Logo: Harold, SR #3 Quantity: 100000 Catalog#: N8500 Contributed by: Joel Swank Harold Smith, Sr. #3 Show"
"['http://themogh.org/cg_pix/nv/13520.jpg', 'http://themogh.org/cg_pix/nv/13520a.jpg']",CG013520 Obsolete Denom: $1 Issued: 1964 Last Update: 2018-10-02 Color: Salmon Inserts: 3-Gray Mold: HCE Inlay: R-White/Multi Logo: Ray A Smith #3 Quantity: 100000 Catalog#: N7145 Contributed by: Greg Susong Raymond A. Smith #3 Show
"['http://themogh.org/cg_pix/nv/19422.jpg', 'http://themogh.org/cg_pix/nv/19422a.jpg']","CG019422 Obsolete Denom: $1 Issued: 1970 Last Update: 2016-10-31 Color: Green Inserts: 6-Orange 3-Mustard Split Mold: HCE Inlay: R-WHITE Logo: H. Smith Jr. Quantity: 50000 Catalog#: N5120 Contributed by: Greg Susong Harold Smith, Jr. Show"
['http://themogh.org/cg_pix/nv/120150.jpg'],CG120150 Obsolete Denom: $1 Issued: 1983 Added: 2014-01-12 Last Update: 2018-10-02 Color: White Inserts: 6-Blue Mold: House Inlay: CIC Nickel Catalog#: N5121.P Contributed by: Don Lueders (Lightly) Spun Coin Show
['http://themogh.org/cg_pix/nv/19038.jpg'],CG019038 Obsolete Denom: $1 Issued: 1989 Last Update: 2018-10-02 Color: White Inserts: 6-Blue Mold: House Inlay: CIC Nickel Catalog#: N5121.S Contributed by: Terry Shaffer Smooth Coin Show
"['http://themogh.org/cg_pix/nv/189740.jpg', 'http://themogh.org/cg_pix/nv/189740a.jpg']",CG189740 Obsolete Denom: $2 Issued: 1962 Added: 2017-12-11 Last Update: 2019-03-07 Color: Black Mold: HCE Inlay: HS Gold Logo: PAN Catalog#: N9865 Contributed by: Fred DeKeyser Updated by: Richard Siri PAN Show
['http://themogh.org/cg_pix/nv/216092.jpg'],CG216092 Obsolete Denom: $2.50 Issued: 1940s Added: 2018-11-29 Color: Pink Mold: Web Inlay: HS Gold Catalog#: N9866 Contributed by: Richard Siri Show
['http://themogh.org/cg_pix/nv/127099.jpg'],"CG127099 Obsolete Denom: $2.50 Issued: 1962 Added: 2014-05-12 Last Update: 2014-05-12 Color: Lavender Inserts: 3 Yellow, 3 Black Mold: HCE Inlay: HS Gold Catalog#: N4062 Contributed by: Don Lueders Show"
['http://themogh.org/cg_pix/nv/220233.jpg'],CG220233 Obsolete Denom: $5 Added: 2019-02-24 Last Update: 2019-09-20 Color: Brown Inserts: 2 Orange Mold: SmKey Inlay: HS Gold Catalog#: NotInTCR Contributed by: Richard Siri Inserts are painted Show
['http://themogh.org/cg_pix/nv/220234.jpg'],CG220234 Obsolete Denom: $5 Added: 2019-02-24 Last Update: 2019-09-20 Color: Brown Inserts: 2 Yellow Mold: SmKey Inlay: HS Gold Catalog#: NotInTCR Contributed by: Richard Siri Inserts are painted Show
"['http://themogh.org/cg_pix/nv/64715.jpg', 'http://themogh.org/cg_pix/nv/64715a.jpg']",CG064715 Obsolete Denom: $5 Issued: 1930s Added: 2012-02-24 Last Update: 2012-02-24 Color: Black Inserts: 2 Ye Mold: SmKey Inlay: HS Gold Logo: Wagon Catalog#: V6848.C Show
"['http://themogh.org/cg_pix/nv/057543.jpg', 'http://themogh.org/cg_pix/nv/057543a.jpg']",CG057543 Obsolete Denom: $5 Issued: 1941 Added: 2013-10-22 Last Update: 2018-10-02 Color: Orange Mold: LCrown Inlay: HS-Gold Logo: FAB Catalog#: E7130 Contributed by: Chuck Larson The chips are from Harold's Club in Reno. Fred Beck leased the games there. Show
"['http://themogh.org/cg_pix/nv/057544.jpg', 'http://themogh.org/cg_pix/nv/057544a.jpg']","CG057544 Obsolete Denom: $5 Issued: 1941 Added: 2013-10-22 Last Update: 2018-10-02 Color: Purple Inserts: 2-White Mold: LCrown Inlay: HS-Gold Logo: FAB Catalog#: D1237 Contributed by: Chuck Larson ""Marker"",  The chips are from Harold's club in Reno. Fred Beck leased the games there. Show"
"['http://themogh.org/cg_pix/nv/057545.jpg', 'http://themogh.org/cg_pix/nv/057545a.jpg']","CG057545 Obsolete Denom: $5 Issued: 1941 Added: 2013-10-22 Last Update: 2018-10-02 Color: Orange Inserts: 2-White Mold: LCrown Inlay: HS-Gold Logo: FAB Catalog#: D1236 Contributed by: Chuck Larson Block lettering,  The chips are from Harold's club in Reno. Fred Beck leased the games there. Show"
"['http://themogh.org/cg_pix/nv/43422.jpg', 'http://themogh.org/cg_pix/nv/43422a.jpg']",CG043422 Obsolete Denom: $5 Issued: 1953 Added: 2011-08-30 Last Update: 2018-10-02 Color: Brown Inserts: 3 Mu Mold: HCE Inlay: R-White/Multi Logo: Harold Sr. #1 Catalog#: N5117 Contributed by: Bruce Kay Harold Sr. #1 Might be the only undrilled survivor Show
"['http://themogh.org/cg_pix/nv/072560.jpg', 'http://themogh.org/cg_pix/nv/072560a.jpg']",CG072560 Obsolete Denom: $5 Issued: 1959 Added: 2012-04-27 Last Update: 2020-06-20 Color: Maroon Inserts: 3-Mustard Mold: HCE Inlay: R-White/Fun Quantity: 20000 Catalog#: N4036 Contributed by: Terry Shaffer Updated by: Steve Clark Ray I. Pappy #2 Show
"['http://themogh.org/cg_pix/nv/155017.jpg', 'http://themogh.org/cg_pix/nv/155017a.jpg']",CG155017 Obsolete Denom: $5 Issued: 1959 Added: 2016-01-02 Last Update: 2018-10-02 Color: Maroon Inserts: 3 Mustard Mold: HCE Inlay: R-White/Multi Logo: Raymond A. #2 Quantity: 29000 Catalog#: N4035 Raymond A. Smith #2 Show
"['http://themogh.org/cg_pix/nv/155018.jpg', 'http://themogh.org/cg_pix/nv/155018a.jpg']",CG155018 Obsolete Denom: $5 Issued: 1959 Added: 2016-01-02 Last Update: 2020-06-20 Color: Maroon Inserts: 3-Mustard Mold: HCE Inlay: R-WHITE/FUN Logo: Harold Sr #2 Quantity: 25000 Catalog#: N5123 Updated by: Steve Clark Harold Sr. #2 Show
"['http://themogh.org/cg_pix/nv/220174.jpg', 'http://themogh.org/cg_pix/nv/220174a.jpg']",CG220174 Obsolete Denom: $5 Issued: 1959 Added: 2019-02-23 Last Update: 2019-02-23 Color: Maroon Inserts: 3 Mustard Mold: HCE Inlay: R-White/Multi Catalog#: N7618 Contributed by: Richard Siri Ray I. Pappy #1 Show
"['http://themogh.org/cg_pix/nv/220175.jpg', 'http://themogh.org/cg_pix/nv/220175a.jpg']","CG220175 Obsolete Denom: $5 Issued: 1959 Added: 2019-02-23 Color: Maroon Inserts: 3 Mustard Mold: HCE Inlay: R-White/Multi Logo: Raymond A. #1 Quantity: 29000 Catalog#: E7129 Raymond A. Smith #1 Notched, drilled Show"
"['http://themogh.org/cg_pix/nv/226956.jpg', 'http://themogh.org/cg_pix/nv/226956a.jpg']",CG226956 Obsolete Denom: $5 Issued: 1959 Added: 2019-07-22 Last Update: 2021-01-06 Color: Maroon Inserts: 3 Mustard/White/Mustard Mold: HCE Inlay: R-White/Multi Catalog#: N4095 Contributed by: A. J. Giametta Picture of Raymond I. Smith On Reverse Show
"['http://themogh.org/cg_pix/nv/168251.jpg', 'http://themogh.org/cg_pix/nv/168251a.jpg']",CG168251 Obsolete Denom: $5 Issued: 1962 Added: 2016-08-10 Color: White Inserts: 4 Brown Mold: HCE Inlay: HS Gold Logo: Horseshoe/4Leaf Catalog#: D0439 Contributed by: David Sarles Good Luck H$5C in horseshoe Show
