image_urls,chip_info
['http://themogh.org/cg_pix/nv/144565.jpg'],CG144565 Current Denom: 25¢ Issued: 1980s Added: 2015-06-07 Color: Ochre Mold: H&C (SCV) Inlay: HS Gold Catalog#: N3065 Contributed by: Steve Clark Show
['http://themogh.org/cg_pix/nv/41600.jpg'],CG041600 Current Denom: 25¢ Issued: 2001 Added: 2011-08-19 Last Update: 2013-08-01 Color: Fuchsia Mold: 8Suits Inlay: HS Gold Catalog#: V8383 Contributed by: Gary Acquistapace Show
['http://themogh.org/cg_pix/nv/41599.jpg'],CG041599 Current Denom: 50¢ Issued: 1995 Added: 2011-08-19 Last Update: 2013-08-01 Color: Lt Purple Mold: Unicorn Inlay: SS Gold Catalog#: N7811 Contributed by: Gary Acquistapace Show
['http://themogh.org/cg_pix/nv/112929.jpg'],CG112929 Current Denom: 50¢ Issued: 1997 Added: 2013-08-01 Last Update: 2013-08-01 Color: Dk Purple Mold: Unicorn Inlay: SS Gold Catalog#: N8165 Contributed by: Richard Huber Show
['http://themogh.org/cg_pix/nv/07487.jpg'],"CG007487 Current Denom: $1 Issued: 1989 Last Update: 2016-10-17 Color: Beige Mold: H&C (SCV) Inlay: R-WHITE/BLUE Catalog#: N3411.S Contributed by: Terry Shaffer Light brown name, light blue water Show"
['http://themogh.org/cg_pix/nv/s/20870.jpg'],"CG020870 Current Denom: $1 Issued: 1989 Last Update: 2016-10-17 Color: Beige Mold: H&C (LCV) Inlay: R-WHITE/BLUE Catalog#: N3411.L Contributed by: Pat Fricke Light brown name, light blue water Show"
['http://themogh.org/cg_pix/nv/119881.jpg'],"CG119881 Obsolete Denom: $1 Issued: 1994 Added: 2014-01-05 Last Update: 2016-10-17 Color: Beige Mold: H&C (SCV) Inlay: R-WHITE/BLUE Catalog#: N2975.S Contributed by: Richard Huber Dark brown name, dark blue water Show"
[],"CG121746 Current Denom: $1 Issued: 1994 Added: 2014-02-10 Last Update: 2016-10-17 Color: Beige Mold: H&C (LCV) Inlay: R-WHITE/BLUE Logo: Birds, water Catalog#: N2975.L Dark brown name, dark blue water Show"
['http://themogh.org/cg_pix/nv/18733.jpg'],CG018733 Current Denom: $1 Issued: 1995 Last Update: 2018-03-09 Color: White Mold: Plain Inlay: Linen Logo: Coyote Catalog#: N0681 Contributed by: Greg Susong Show
['http://themogh.org/cg_pix/nv/s/20628.jpg'],"CG020628 Current Denom: $1 Issued: 2002 Last Update: 2023-03-16 Color: White Mold: Plain Mftr: Chipco Inlay: Satin Logo: Coyote Catalog#: Not in TCR Contributed by: Tim Harry Blue background, casino name and $1 are darker Show"
['http://themogh.org/cg_pix/nv/302419.jpg'],"CG302419 Current Denom: $1 Added: 2023-03-16 Color: White Mold: Plain Mftr: Chipco Inlay: Satin Logo: Coyote Catalog#: N0681.1 Contributed by: Tim Harry Blue background, casino name and $1 are lighter Show"
['http://themogh.org/cg_pix/nv/166907.jpg'],"CG166907 Current Denom: $1 Issued: 2016 Added: 2016-07-17 Last Update: 2020-05-16 Color: White Inserts: 1-Sky Blue 1-Pink 1-Mint Mold: H&C (RHC) Inlay: OR-BLUE Catalog#: TCR# D2392 Contributed by: Richard ""Reggie"" Gummer Show"
"['http://themogh.org/cg_pix/nv/41598.jpg', 'http://themogh.org/cg_pix/nv/41598a.jpg']",CG041598 Current Denom: $2 Issued: 1998 Added: 2011-08-19 Last Update: 2018-02-02 Color: Blue Mold: Plain Inlay: Linen Catalog#: N7552 Contributed by: Gary Acquistapace Show
['http://themogh.org/cg_pix/nv/30814.jpg'],CG030814 Current Denom: $2.50 Issued: 1998 Added: 2011-02-05 Last Update: 2019-09-29 Color: Yellow Mold: Plain Mftr: Chipco Inlay: Satin Logo: Totem Pole Catalog#: N9574 Contributed by: John K. Kallman Show
['http://themogh.org/cg_pix/nv/166908.jpg'],"CG166908 Current Denom: $5 Issued: 2016 Added: 2016-07-17 Last Update: 2020-05-16 Color: Red Inserts: 2 Gray/2 Blue Mold: H&C (RHC) Inlay: OR-Blue Catalog#: TCR# D2391 Contributed by: Richard ""Reggie"" Gummer Show"
['http://themogh.org/cg_pix/nv/72452.jpg'],CG072452 Current Denom: $5 Issued: 1981 Added: 2012-04-26 Last Update: 2018-11-13 Color: Red Inserts: 4 Or/Li Mold: H&C (SCV) Inlay: HUB-WHITE/ Catalog#: N3412 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/67103.jpg'],"CG067103 Current Denom: $5 Issued: 1995 Added: 2012-03-11 Last Update: 2019-09-29 Color: Red Mold: Plain Mftr: Chipco Logo: Indian, Buffalo Catalog#: N0662 Contributed by: Justin Kelley Show"
['http://themogh.org/cg_pix/nv/174867.jpg'],"CG174867 Current Denom: $25 Issued: 2016 Added: 2017-01-11 Color: Green Inserts: 2 Purple, 2 Pink Mold: H&C (SCV) Inlay: OR-Blue Catalog#: NotInTCR Contributed by: Ricky Pushkin Show"
['http://themogh.org/cg_pix/nv/112994.jpg'],CG112994 Current Denom: $25 Issued: 1981 Added: 2013-08-02 Last Update: 2020-05-09 Color: Green Inserts: 4 Navy/4 Brown Mold: H&C (SCV) Inlay: SCA-WHITE Catalog#: N2564 Contributed by: Richard Huber Updated by: Richard Huber Show
['http://themogh.org/cg_pix/nv/112996.jpg'],CG112996 Current Denom: $25 Issued: 1995 Added: 2013-08-02 Last Update: 2020-05-09 Color: Green Mold: Plain Mftr: Chipco Inlay: OOR-Multi Catalog#: N8172 Contributed by: Richard Huber Updated by: Richard Huber Show
['http://themogh.org/cg_pix/nv/174868.jpg'],"CG174868 Current Denom: $100 Issued: 2016 Added: 2017-01-11 Color: Black Inserts: 2 Pink, 2 sxs White Mold: H&C (SCV) Inlay: OR-Blue Catalog#: NotInTCR Contributed by: Ricky Pushkin Show"
['http://themogh.org/cg_pix/nv/112997.jpg'],CG112997 Current Denom: $100 Issued: 1999 Added: 2013-08-02 Last Update: 2019-09-29 Color: Black Mold: Plain Mftr: Chipco Catalog#: V4009 Contributed by: Mike Christensen Show
['http://themogh.org/cg_pix/nv/093818.jpg'],CG093818 Obsolete Denom: $500 Added: 2017-05-19 Last Update: 2019-09-29 Color: Purple Mold: Plain Mftr: Chipco Catalog#: TCR# Contributed by: David Sarles Notched Show
['http://themogh.org/cg_pix/nv/093819.jpg'],CG093819 Obsolete Denom: $1000 Added: 2017-05-19 Last Update: 2019-09-29 Color: Orange Mold: Plain Mftr: Chipco Catalog#: TCR# Contributed by: David Sarles Oversized Notched Show
"['http://themogh.org/cg_pix/nv/146320.jpg', 'http://themogh.org/cg_pix/nv/146320a.jpg']",CG146320 Obsolete Denom: $1000 Issued: 2001 Added: 2015-07-08 Last Update: 2019-09-15 Color: Orange Mold: Plain Mftr: Chipco Inlay: Linen Catalog#: V7061.C Race & Sports Book Show
[],
