image_urls,chip_info
['http://themogh.org/cg_pix/nv/294266.jpg'],CG294266 Obsolete Denom: $1 Added: 2022-10-25 Last Update: 2022-10-25 Color: Navy Inserts: 4 White Mold: House Inlay: OOR-GRAY-WG Logo: Logo Contributed by: Luke Rapley White inlay Show
"['http://themogh.org/cg_pix/nv/06509.jpg', 'http://themogh.org/cg_pix/nv/06509uv.jpg']","CG006509 Current Series: 1 Denom: $1 Issued: 1998 Last Update: 2017-03-28 Color: Navy Blue Inserts: 4-White Mold: House Inlay: OOR-GRAY-WG Logo: Logo Catalog#: V2126 Contributed by: Greg Susong CG006509 Side 2 - UV I - Shown CG020204 Side 2 - UV II NGCB lists chip color as Royal Blue. CG020205 Side 2 - UV III NGCB lists chip color as Royal Blue. CG270008 Side 2 - UV III Different UV. NGCB lists chip color as Royal Blue. Contributors: Greg Susong, Shane Wilson, Wayne Gregory Show"
"['http://themogh.org/cg_pix/nv/194274.jpg', 'http://themogh.org/cg_pix/nv/194274a.jpg']","CG194274 Current Series: 1 Denom: $1 Issued: 1998 Added: 2018-02-08 Last Update: 2023-02-01 Color: Navy Blue Inserts: 4-White Mold: House Inlay: OOR-GRAY-WG Logo: Logo Catalog#: Not in TCR Contributed by: David Sarles CG194274 Side 2 - UV I - Shown CG020204 Side 2 - UV II NGCB lists chip color as Royal Blue. CG020205 Side 2 - UV III NGCB lists chip color as Royal Blue. CG270008 Side 2 - UV III Different UV. Signed by Steve Wynn Contributors: David Sarles, Shane Wilson, Wayne Gregory Show"
['http://themogh.org/cg_pix/nv/301628.jpg'],"CG301628 Current Denom: $1 Issued: 2023 Added: 2023-02-28 Last Update: 2023-06-26 Color: Blue Inserts: 1 Gold, 1 Gray, 1 Yellow Mold: H&C (RHC) Inlay: HS Gold Catalog#: NotinTCR Show"
['http://themogh.org/cg_pix/nv/019457.jpg'],CG019457 Obsolete Denom: $1 Issued: 2008 Last Update: 2020-06-30 Color: Blue Inserts: 1-Gold 1-Gray 1-Yellow Mold: House Inlay: OR-GRAY Logo: B Catalog#: E6900 Contributed by: Greg Susong Updated by: Steve Clark NGCB lists chip color as Horizon Blue. Show
['http://themogh.org/cg_pix/nv/58008.jpg'],CG058008 Current Denom: $3 Issued: 2011 Added: 2011-12-18 Last Update: 2017-03-28 Color: Lavender Inserts: 2-Orange 2-Brown Mold: House Inlay: OR-GREY Logo: B Catalog#: D0339 NGCB lists chip color as Tan. Show
['http://themogh.org/cg_pix/nv/45625.jpg'],CG045625 Current Denom: $5 Issued: 1998 Added: 2011-10-03 Last Update: 2017-03-28 Color: Red Inserts: 4-Tri-Split-White Mold: House Inlay: OOR-GRAY-WG Logo: Logo Catalog#: V2127 Contributed by: Alex Cilento NGCB lists chip color as Royal Red. Show
['http://themogh.org/cg_pix/nv/58010.jpg'],"CG058010 Current Denom: $5 Issued: 2008 Added: 2011-12-18 Last Update: 2017-03-28 Color: Red Inserts: 3 Purple, 3 Pink Mold: House Inlay: OR-GRAY Catalog#: E7763 Contributed by: Ross Poppel NGCB lists insert colors of Purple & Sherbert Orange. Show"
['http://themogh.org/cg_pix/nv/45626.jpg'],CG045626 Current Denom: $10 Issued: 1998 Added: 2011-10-03 Last Update: 2017-03-28 Color: Orange Inserts: 4-Blurple-V 4-Green-V Mold: House Inlay: OOR-GRAY-WG Logo: Logo Catalog#: V2128 Contributed by: Alex Cilento NGCB lists shade of Green in insert as Day Green. Show
['http://themogh.org/cg_pix/nv/58011.jpg'],CG058011 Current Denom: $10 Issued: 2008 Added: 2011-12-18 Last Update: 2016-10-13 Color: Orange Inserts: 3 Black/Gray Mold: House Inlay: OR-GRAY Logo: Logo Catalog#: E7764 Contributed by: Ross Poppel Show
['http://themogh.org/cg_pix/nv/045627.jpg'],CG045627 Current Denom: $20 Issued: 1998 Added: 2011-10-03 Last Update: 2017-03-28 Color: Peach Inserts: 2-Green 2-Maroon Mold: House Inlay: OOR-GRAY-WG Logo: Poker Catalog#: V2129 Contributed by: Alex Cilento NGCB lists chip color as Arc Yellow with inserts colors of Indian Blue & Plum. Show
['http://themogh.org/cg_pix/nv/87678.jpg'],"CG087678 Current Denom: $20 Issued: 2008 Added: 2012-07-25 Last Update: 2016-10-13 Color: Orange Inserts: 2 Red, 2 Na/Bl/Na Mold: House Inlay: OR-GRAY Logo: Logo Catalog#: E7765 Contributed by: Lyle Okata Show"
['http://themogh.org/cg_pix/nv/45628.jpg'],CG045628 Current Denom: $25 Issued: 1998 Added: 2011-10-03 Last Update: 2017-03-28 Color: Green Inserts: 8-Black Mold: House Inlay: OOR-GRAY-WG Logo: Logo Catalog#: V2130 Contributed by: Alex Cilento NGCB lists chip color as Indian Blue. Show
['http://themogh.org/cg_pix/nv/108213.jpg'],CG108213 Current Denom: $25 Issued: 2008 Added: 2013-06-19 Last Update: 2017-03-28 Color: Green Inserts: 4 Or / 4 V-Pu Mold: House Inlay: OR-GREY Logo: Logo Catalog#: E7766 Contributed by: Ross Poppel NGCB lists insert colors of Maroon & Orange. Show
['http://themogh.org/cg_pix/nv/45629.jpg'],"CG045629 Current Denom: $100 Issued: 1998 Added: 2011-10-03 Last Update: 2017-03-28 Color: Black Inserts: 4-Fuschia 4-White 4-Peach Mold: House Inlay: OOR-GRAY-WG Logo: Logo Catalog#: V2131 Contributed by: Alex Cilento NGCB lists insert colors of Fuschia, White & Arc Yellow. Show"
['http://themogh.org/cg_pix/nv/90714.jpg'],CG090714 Current Denom: $100 Issued: 1998 Added: 2012-09-25 Last Update: 2015-05-30 Color: BLACK Inserts: 2-Apricot-V 2-Split Apricot-V Mold: House Inlay: OOR-White Catalog#: V2132 Contributed by: James Campiglia Baccarat Show
['http://themogh.org/cg_pix/nv/112776.jpg'],"CG112776 Obsolete Denom: $100 Issued: 2008 Added: 2013-07-28 Last Update: 2014-05-25 Color: BLACK Inserts: 4 White, 4 Lt Green Mold: House Inlay: OR-GRAY Catalog#: E7768 Contributed by: Don Lueders Oversized 43MM; Baccarat Show"
['http://themogh.org/cg_pix/nv/128110.jpg'],"CG128110 Current Denom: $100 Issued: 2008 Added: 2020-10-07 Last Update: 2020-10-07 Color: Black Inserts: 4 White, 4 Lt Green Mold: House Inlay: OR-GRAY Catalog#: E7767 Contributed by: Steve Everett White B Logo Show"
['http://themogh.org/cg_pix/nv/262652.jpg'],"CG262652 Current Denom: $100 Issued: 1998 Added: 2021-03-21 Last Update: 2021-03-21 Color: Black Inserts: 2-Apricot-V 2-Split Apricot-V Mold: House Inlay: OOR-White Catalog#: V2132.C Contributed by: David Sarles Baccarat, notched and drilled, 43 mm Show"
['http://themogh.org/cg_pix/nv/262768.jpg'],CG262768 Current Denom: $100 Issued: 1998 Added: 2021-03-22 Color: Black Inserts: 4-Fuschia 4-White 4-Peach Mold: House Inlay: OOR-GRAY-WG Logo: Logo Catalog#: V2131.C Contributed by: David Sarles Notched and Drilled Show
['http://themogh.org/cg_pix/nv/271302.jpg'],"CG271302 Current Denom: $500 Added: 2021-09-06 Last Update: 2021-09-07 Color: Blue Inserts: 4 sxsxs Brown/Orange/Salmon Mold: House Inlay: OR-Gray Logo: B Contributed by: Robert Krueger Baccarat, 43mm Show"
['http://themogh.org/cg_pix/nv/253278.jpg'],CG253278 Current Denom: $500 Issued: 2008 Added: 2020-10-07 Last Update: 2021-09-06 Color: Blue Inserts: 4 sxsxs Brown/Orange/Salmon Mold: House Inlay: OR-Gray Logo: B Catalog#: TCR #E7769 Contributed by: Steve Everett Show
['http://themogh.org/cg_pix/nv/262737.jpg'],CG262737 Current Denom: $500 Added: 2021-03-22 Last Update: 2021-03-22 Color: Fuschia Inserts: 4 Green Mold: House Inlay: OOR-GRAY-WS Catalog#: Not in TCR Contributed by: David Sarles 43mm Show
['http://themogh.org/cg_pix/nv/262769.jpg'],CG262769 Current Denom: $500 Added: 2021-03-22 Color: Purple Inserts: 8 White Mold: House Inlay: OOR-GRAY-WS Catalog#: V2133 Contributed by: David Sarles Drilled and Notched Show
['http://themogh.org/cg_pix/nv/253277.jpg'],CG253277 Current Denom: $1000 Issued: 1988 Added: 2020-10-07 Color: Yellow Inserts: 6 Black/Red Mold: House Inlay: OR-Gray Logo: B Catalog#: TCR #E7772 Contributed by: Steve Everett Show
['http://themogh.org/cg_pix/nv/271069.jpg'],"CG271069 Current Denom: $1000 Issued: 1988 Added: 2021-08-30 Color: Yellow Inserts: 6 Black/Red Mold: House Inlay: OR-Gray Logo: B Catalog#: E7773 Contributed by: Robert Krueger 43mm, Bacarrat Show"
['http://themogh.org/cg_pix/nv/262738.jpg'],"CG262738 Current Denom: $1000 Added: 2021-03-22 Color: Yellow Inserts: 4 Blue Mold: House Inlay: OR-White Logo: B Catalog#: Not in TCR Contributed by: David Sarles 43mm, Baccarat Show"
['http://themogh.org/cg_pix/nv/262770.jpg'],CG262770 Current Denom: $1000 Added: 2021-03-22 Color: Yellow Inserts: 4 Purple/Teal/Purple Mold: House Inlay: OOR-GRAY-WS Catalog#: Not in TCR Contributed by: David Sarles Drilled and Notched Show
