image_urls,chip_info
['http://themogh.org/cg_pix/nv/27714.jpg'],CG027714 Current Denom: $1 Issued: 2010 Added: 2010-12-16 Last Update: 2017-04-19 Color: Blue Inserts: 1-Black 1-Pink 1-Yellow Mold: House Inlay: OR-WHITE Logo: H&C logo Catalog#: E9918 Contributed by: Greg Susong NGCB lists chip color as Aqua. Show
['http://themogh.org/cg_pix/nv/27715.jpg'],CG027715 Current Denom: $5 Issued: 2010 Added: 2010-12-16 Last Update: 2017-04-19 Color: Red Inserts: 2-Cream 2-Blue Mold: House Inlay: OR-WHITE Catalog#: E9919 Contributed by: Greg Susong NGCB lists chip color as Cherry. Show
['http://themogh.org/cg_pix/nv/27753.jpg'],CG027753 Current Denom: $25 Issued: 2010 Added: 2010-12-16 Last Update: 2017-04-19 Color: Green Inserts: 1-White 1-Purple 1-Mustard Mold: House Inlay: OR-WHITE Catalog#: E9921 Contributed by: Greg Susong NGCB lists chip color as Day Green. Show
['http://themogh.org/cg_pix/nv/236836.jpg'],"CG236836 Current Denom: $100 Added: 2020-02-23 Last Update: 2020-02-23 Color: Black Inserts: 6 - Teal, Purple Mold: House Inlay: OR- Gray Logo: Logo Catalog#: NotInTCR Contributed by: David Sarles Notched Show"
['http://themogh.org/cg_pix/nv/293432.jpg'],"CG293432 Current Denom: $100 Added: 2022-10-10 Last Update: 2022-10-10 Color: Black Inserts: 6 - Teal, Purple Mold: House Inlay: OR- Gray Logo: Logo Catalog#: NotInTCR Contributed by: Shungo Okubo 43mm Show"
['http://themogh.org/cg_pix/nv/28423.jpg'],CG028423 Current Denom: $100 Issued: 2010 Added: 2010-12-31 Last Update: 2017-04-19 Color: Black Inserts: 3-Green 3-Purple Mold: House Inlay: OR-WHITE Catalog#: E9922 Contributed by: Greg Susong Show
['http://themogh.org/cg_pix/nv/236837.jpg'],"CG236837 Current Denom: $500 Added: 2020-02-23 Last Update: 2020-02-23 Color: Purple Inserts: 4 - Teal, Yellow Mold: House Inlay: OR- Gray Logo: Logo Catalog#: NotInTCR Contributed by: David Sarles ""Baccarat"" Notched Show"
['http://themogh.org/cg_pix/nv/158801.jpg'],"CG158801 Current Denom: $500 Issued: 2010 Added: 2016-03-14 Last Update: 2017-04-19 Color: Purple Inserts: 2 Yellow, 2 Blue Mold: House Inlay: OR-WHITE Logo: Logo Catalog#: E9923 Show"
['http://themogh.org/cg_pix/nv/236838.jpg'],"CG236838 Current Denom: $1000 Added: 2020-02-23 Last Update: 2020-02-23 Color: Yellow Inserts: 3 - Green, Pink, Brown Mold: House Inlay: OR- Gray Logo: Logo Catalog#: NotInTCR Contributed by: David Sarles ""Baccarat"" Notched Show"
['http://themogh.org/cg_pix/nv/158802.jpg'],CG158802 Current Denom: $1000 Issued: 2010 Added: 2016-03-14 Last Update: 2017-04-19 Color: Yellow Inserts: 1-Pink 1-Green 1-Black Mold: House Inlay: OR-WHITE Logo: Logo Catalog#: E9924 NGCB lists chip color as Daisy. Show
['http://themogh.org/cg_pix/nv/236839.jpg'],"CG236839 Current Denom: $5000 Added: 2020-02-23 Last Update: 2020-02-23 Color: White Inserts: 3 sxs Blue/Red Mold: House Inlay: OR- Gray Logo: Logo Catalog#: NotInTCR Contributed by: David Sarles ""Baccarat"" Notched Show"
['http://themogh.org/cg_pix/nv/236840.jpg'],"CG236840 Current Denom: $25000 Added: 2020-02-23 Last Update: 2020-02-23 Color: Orange Inserts: 3 - Pink, Gray, Blue Mold: House Inlay: OR- Gray Logo: Logo Catalog#: NotInTCR Contributed by: David Sarles ""Baccarat"" Notched Show"
['http://themogh.org/cg_pix/nv/236841.jpg'],"CG236841 Current Denom: $100000 Added: 2020-02-23 Last Update: 2020-02-23 Color: Gray Inserts: 8 - Pink, Purple Mold: House Inlay: OR- Gray Logo: Logo Catalog#: NotInTCR Contributed by: David Sarles ""Baccarat"" Notched Show"
[],
