image_urls,chip_info
['http://themogh.org/cg_pix/nv/63920.jpg'],CG063920 Obsolete Denom: 25¢ Issued: 1980s Added: 2012-02-19 Last Update: 2012-02-19 Color: PURPLE Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: N3062 Contributed by: Ross Poppel Show
['http://themogh.org/cg_pix/nv/72285.jpg'],CG072285 Obsolete Denom: 50¢ Issued: 1980s Added: 2012-04-23 Last Update: 2012-04-23 Color: Yellow Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: N3002 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/18730.jpg'],CG018730 Obsolete Denom: $1 Issued: 1978 Last Update: 2013-12-29 Color: ORANGE Mold: LgKey Inlay: HS-GOLD Catalog#: N5035 Contributed by: Terry Shaffer Show
[],CG093057 Obsolete Denom: $1 Issued: 1978 Added: 2012-11-24 Last Update: 2013-12-29 Color: ORANGE Mold: SmKey Inlay: HS-GOLD Catalog#: N7332 Show
[],"CG093056 Obsolete Denom: $1 Issued: 1980s Added: 2012-11-24 Last Update: 2013-12-29 Color: LT. BLUE Inserts: 8-Navy Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: N2674 ""1"" Show"
['http://themogh.org/cg_pix/nv/05702.jpg'],CG005702 Obsolete Denom: $1 Issued: 1998 Last Update: 2013-12-29 Color: Off-White Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: V2310 Contributed by: Greg Susong Show
['http://themogh.org/cg_pix/nv/37803.jpg'],CG037803 Obsolete Denom: $5 Issued: 1977 Added: 2011-06-04 Last Update: 2018-02-20 Color: Red Inserts: 3 Wh/Ye Mold: H&C (LCV) Inlay: MI Catalog#: N5036 Contributed by: Bruce Kay Show
"['http://themogh.org/cg_pix/nv/312535.jpg', 'http://themogh.org/cg_pix/nv/312535a.jpg']",CG312535 Obsolete Denom: $5 Issued: 1977 Added: 2024-01-21 Color: Red Inserts: 3 Yellow/White Mold: H&C (LCV) Mftr: Paulson Inlay: MI Catalog#: N5036 Contributed by: Tom Deason Paul-Son metal inlay 1177 (Reverse side has 1177 imprinted on chip) Show
['http://themogh.org/cg_pix/nv/70417.jpg'],CG070417 Obsolete Denom: $5 Issued: 1980s Added: 2012-04-04 Last Update: 2012-04-28 Color: RED Inserts: 3 Or/Wh Mold: H&C (SCV) Inlay: R-WHITE Catalog#: N5037 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/33411.jpg'],CG033411 Obsolete Denom: $25 Issued: 1980s Added: 2011-03-15 Last Update: 2012-04-22 Color: Green Inserts: 3 Dgn/Gn/Dgn Mold: H&C (SCV) Inlay: HEX-WHITE Catalog#: N2736 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/198206.jpg'],CG198206 Obsolete Denom: $25 Issued: 1977 Added: 2018-03-22 Color: Green Inserts: 3 White/Brown Mold: H&C (LCV) Inlay: MI Catalog#: N5037 Contributed by: David Sarles Show
['http://themogh.org/cg_pix/nv/128700.jpg'],"CG128700 Obsolete Denom: $100 Issued: 1980s Added: 2014-06-05 Last Update: 2014-06-05 Color: Black Inserts: 4 Purple, 4 Yellow Mold: H&C (SCV) Inlay: COG-GOLD Catalog#: N2635 Contributed by: Mike Christensen Show"
"['http://themogh.org/cg_pix/nv/250678.jpg', 'http://themogh.org/cg_pix/nv/250678a.jpg']",CG250678 Obsolete Denom: $100 Added: 2020-08-30 Color: Black Inserts: 1 White/1 Blue/1 Pink/1 Green Mold: H&C (SCV) Inlay: HS-Gold Catalog#: Not in TCR Contributed by: David Sarles Drilled and Notched Show
[],
