image_urls,chip_info
['http://themogh.org/cg_pix/nv/46074.jpg'],CG046074 Current Denom: 50¢ Issued: 1966 Added: 2011-10-10 Last Update: 2014-06-12 Color: BEIGE Mold: HCE Inlay: R-Gold Quantity: 7400 Catalog#: N1389 Contributed by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/129400.jpg', 'http://themogh.org/cg_pix/nv/129400a.jpg']",CG129400 Current Denom: 50¢ Issued: 1966 Added: 2014-06-12 Last Update: 2014-10-12 Color: Beige Mold: HCE Inlay: R-Gold Catalog#: V8136 Contributed by: Don Lueders Orange Center Laminate Show
['http://themogh.org/cg_pix/nv/129401.jpg'],CG129401 Current Denom: 50¢ Issued: 1970s Added: 2018-02-08 Last Update: 2019-10-02 Color: Yellow Mold: H&C (LCV) Inlay: HS-GOLD Catalog#: N3028 Contributed by: David Sarles Card Room; Small Print Show
['http://themogh.org/cg_pix/nv/260618.jpg'],CG260618 Current Denom: 50¢ Issued: 1966 Added: 2021-02-22 Color: Beige Mold: HCE Inlay: R-Gold Quantity: 7400 Catalog#: N1389.C Contributed by: David Sarles Show
['http://themogh.org/cg_pix/nv/019402.jpg'],"CG019402 Obsolete Denom: $1 Issued: 1972 Last Update: 2023-04-18 Color: Blue-Gray Mold: House Mftr: H.C. Edwards Inlay: R-Gold Logo: Caesar on bed Quantity: 25000 Catalog#: N4768 Contributed by: Dick Bartley Updated by: Charles Kaplan Hoard Alert - In 2004, a dealer had 100 to 200 of these chips for sale. Chip Order Cards show chip color as ""Lt. Blue"". Show"
['http://themogh.org/cg_pix/nv/19464.jpg'],CG019464 Obsolete Denom: $1 Issued: 1970s Last Update: 2014-03-28 Color: Dark Blue Mold: H&C (SCV) Inlay: HS-GOLD Logo: Card Room Catalog#: N2891 Contributed by: Greg Susong CARD ROOM; large print Show
['http://themogh.org/cg_pix/nv/06448.jpg'],CG006448 Obsolete Denom: $1 Issued: 1970s Last Update: 2014-03-28 Color: BLUE Mold: H&C (LCV) Inlay: HS-GOLD Logo: Card Room Catalog#: N6624.L Contributed by: Greg Susong CARD ROOM; small print Show
['http://themogh.org/cg_pix/nv/06449.jpg'],CG006449 Obsolete Denom: $1 Issued: 1970s Last Update: 2014-03-28 Color: BLUE Mold: H&C (SCV) Inlay: HS-GOLD Logo: Card Room Catalog#: N6624.S Contributed by: Greg Susong CARD ROOM; small print Show
"['http://themogh.org/cg_pix/nv/16799.jpg', 'http://themogh.org/cg_pix/nv/16799a.jpg']","CG016799 Obsolete Series: 1 Denom: $1 Issued: 1993 Last Update: 2017-04-17 Color: Blue Inserts: 4-Lime Green Mold: House Inlay: OR-WHITE,TEXTURED Logo: Chariot Catalog#: N7426 Contributed by: Greg Susong CG016799 Side 2 - Blue - Shown CG020641 Side 2 -  Textured Inlay - UV IV CG020219 -  Textured Inlay - UV II CG020220 -  Textured Inlay - UV III Textured/Linen inlay NGCB list chip color as Horizon Blue. Contributors: Greg Susong, Tim Harry, Shane Wilson Show"
['http://themogh.org/cg_pix/nv/16800.jpg'],"CG016800 Current Denom: $1 Issued: 2006 Last Update: 2017-04-17 Color: Blue Inserts: 4-Lime Green Mold: House Inlay: OR-WHITE,SMOOTH Logo: Chariot Catalog#: N7426.1 Contributed by: Greg Susong Smooth inlay; thin print NGCB list chip color as Horizon Blue. Show"
