image_urls,chip_info
['http://themogh.org/cg_pix/nv/41228.jpg'],"CG041228 Obsolete Series: 21 Issued: 1942 Added: 2011-08-13 Last Update: 2016-04-21 Color: Maroon Mold: T's Inlay: HS Gold Catalog#: E0154.mr Contributed by: Frank Steward CG041228 - Maroon - Shown CG161183 - Yellow CG161184 - Green CG161185 - Navy CG161186 - White CG161187 - Black Contributors: Frank Steward, Don Lueders Show"
['http://themogh.org/cg_pix/nv/29311.jpg'],CG029311 Obsolete Denom: 25¢ Issued: 1940s Added: 2011-01-15 Last Update: 2011-01-15 Color: RED Mold: SmKey Inlay: HS-GOLD Catalog#: V3816 Show
['http://themogh.org/cg_pix/nv/213377.jpg'],CG213377 Obsolete Denom: 25¢ Issued: 1940s Added: 2018-10-10 Color: Lavender Mold: SmKey Inlay: HS-GOLD Catalog#: D2064 Contributed by: David Sarles Show
['http://themogh.org/cg_pix/nv/156392.jpeg'],CG156392 Obsolete Denom: 25¢ Issued: 1951 Added: 2016-01-25 Color: Lavender Mold: T's Inlay: HS Gold Quantity: 1010 Catalog#: N7707 Contributed by: Torrey Morand Show
['http://themogh.org/cg_pix/nv/251192.jpg'],CG251192 Obsolete Denom: 25¢ Issued: 1951 Added: 2020-09-06 Last Update: 2020-09-06 Color: Lavender Mold: T's Inlay: HS-Gold Catalog#: N7707.C Contributed by: Greg Ikemoto Overstamped $1.00 Show
['http://themogh.org/cg_pix/nv/41221.jpg'],CG041221 Obsolete Denom: 50¢ Issued: 1940s Added: 2011-08-13 Last Update: 2011-08-13 Color: DK BLUE Mold: SmKey Inlay: HS GOLD Catalog#: N7367 Contributed by: Frank Steward Show
['http://themogh.org/cg_pix/nv/10191.jpg'],CG010191 Obsolete Denom: $1 Issued: 1937 Last Update: 2014-03-29 Color: LAVENDER Mold: C&S Inlay: R-WHITE Catalog#: N4980 Contributed by: Greg Susong Show
"['http://themogh.org/cg_pix/nv/s/19903.jpg', 'http://themogh.org/cg_pix/nv/s/19903a.jpg']","CG019903 Show Casinos Obsolete Denom: $1 Issued: 1940s Last Update: 2016-10-08 Color: Black Mold: Diamond Inlay: HS-GOLD/SILVER Catalog#: E0157 Contributed by: Luke Rapley Initially, this was a $100 chip, but the denomination was scratched off and replaced with a silver hot stamp ""$1.00 Token"". Show"
['http://themogh.org/cg_pix/nv/019902.jpg'],CG019902 Obsolete Denom: $1 Issued: 1948 Last Update: 2016-10-05 Color: Red Mold: T's Inlay: HS-GOLD Logo: Cal-Neva Quantity: 5000 Catalog#: N7697 Contributed by: Luke Rapley Updated by: Frank Steward No LODGE or location Show
['http://themogh.org/cg_pix/nv/090491.jpg'],CG090491 Obsolete Denom: $1 Issued: 1940s Added: 2012-09-18 Last Update: 2014-03-29 Color: RED Mold: SmKey Inlay: HS-GOLD Logo: Cal-Neva Catalog#: V3817 Contributed by: Gene Lonstein Show
"['http://themogh.org/cg_pix/nv/158550.jpg', 'http://themogh.org/cg_pix/nv/158550a.jpg']",CG158550 Obsolete Denom: $1 Issued: 1940s Added: 2016-03-11 Color: Cream Mold: SmKey Inlay: HS-BLACK Catalog#: N7330 Contributed by: Torrey Morand Show
