image_urls,chip_info
['http://themogh.org/cg_pix/nv/112777.jpg'],CG112777 Obsolete Denom: 25¢ Issued: 1975 Added: 2013-07-28 Last Update: 2014-08-09 Color: Off-White Mold: H&C (LCV) Inlay: HS-GOLD Catalog#: N1415.L Contributed by: Christopher Norris Straight cent line Show
['http://themogh.org/cg_pix/nv/39086.jpg'],CG039086 Current Denom: 25¢ Issued: 1980s Added: 2011-07-10 Last Update: 2014-08-09 Color: White Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: N1415.S Contributed by: Albert Scalzo (LM-2995-2) Straight cent line Show
[],CG056299 Obsolete Denom: 25¢ Issued: 1980s Added: 2011-12-02 Last Update: 2014-08-09 Color: White Mold: H&C (SCV) Inlay: HS Gold Catalog#: V1415.S1 Slanted cent line Show
['http://themogh.org/cg_pix/nv/67833.jpg'],"CG067833 Current Denom: 25¢ Issued: 2001 Added: 2012-03-16 Last Update: 2014-08-09 Color: White Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: E3819.1 Contributed by: Lyle Okata Slanted ¢, NV Show"
['http://themogh.org/cg_pix/nv/105143.jpg'],CG105143 Current Denom: 25¢ Issued: 2001 Added: 2013-05-27 Last Update: 2014-08-09 Color: White Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: E3819 Contributed by: Barry Hauptman Straight cent line NV Show
[],CG040978 Current Denom: $1 Issued: 1975 Added: 2011-08-12 Last Update: 2015-06-07 Color: Gray Inserts: 3-Gray Mold: H&C (SCV) Inlay: ???? Catalog#: N1416 Show
['http://themogh.org/cg_pix/nv/18724.jpg'],CG018724 Current Denom: $1 Issued: 1989 Last Update: 2022-10-02 Color: Blue Inserts: 3-Blue Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: N1413 Contributed by: Cale Guthmiller Show
['http://themogh.org/cg_pix/nv/19399.jpg'],CG019399 Obsolete Denom: $1 Issued: 1998 Last Update: 2015-06-07 Color: BLUE Inserts: 3-Blue Mold: H&C (SCV) Inlay: HS-GOLD Catalog#: N1414.S Contributed by: Cale Guthmiller $1.00 Show
['http://themogh.org/cg_pix/nv/20277.jpg'],CG020277 Current Denom: $1 Issued: 1998 Last Update: 2015-06-07 Color: BLUE Inserts: 3-Blue Mold: H&C (LCV) Inlay: HS-GOLD Catalog#: N1414.L Contributed by: Cale Guthmiller $1.00 Show
['http://themogh.org/cg_pix/nv/020483.jpg'],CG020483 Obsolete Denom: $1 Issued: 04/2008 Last Update: 2020-07-01 Color: Blue Inserts: 2-Purple-V Mold: H&C (RHC) Inlay: OR-MULTI Catalog#: E7840 Contributed by: Greg Susong Updated by: Steve Clark Show
['http://themogh.org/cg_pix/nv/020415.jpg'],CG020415 Current Denom: $1 Issued: 07/2008 Last Update: 2020-07-01 Color: White Inserts: 4-Red Mold: H&C (RHC) Inlay: OR-MULTI Catalog#: E7841 Contributed by: Greg Susong Updated by: Steve Clark Show
['http://themogh.org/cg_pix/nv/37494.jpg'],CG037494 Obsolete Denom: $5 Issued: 1970s Added: 2011-05-30 Last Update: 2022-05-31 Color: Red Inserts: 3 Gold Mold: H&C (SCV) Inlay: White Logo: Miner panning Catalog#: N1412 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/37495.jpg'],"CG037495 Current Denom: $5 Issued: 2008 Added: 2011-05-30 Last Update: 2017-04-17 Color: Red Inserts: 1-Green 1-Blue 1-Brown Mold: H&C (RHC) Inlay: OR-MULTI Logo: Flowers Catalog#: E7842 Contributed by: Brian ""Mr. Splashbar"" Cashman NGCB lists chip color as Cherry. Show"
['http://themogh.org/cg_pix/nv/56304.jpg'],CG056304 Current Denom: $25 Issued: 1980s Added: 2011-12-02 Last Update: 2011-12-02 Color: Green Inserts: 3 Peach Mold: H&C (SCV) Inlay: R-White Logo: Gold Panning Catalog#: N1282 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/74060.jpg'],CG074060 Current Denom: $25 Issued: 2008 Added: 2012-05-17 Last Update: 2012-05-17 Color: Green Inserts: 3 Bl/Ye Mold: H&C (RHC) Inlay: OR-MULTI Catalog#: E7843 Contributed by: Sheldon Cooper Show
